"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"	"Quarter"
5	160	0.189393725904	"27.4.aE"	"Q4"
6	160	0.193773503116	"27.4.aE"	"Q4"
7	160	0.196142760699	"27.4.aE"	"Q4"
8	160	0.197419391588	"27.4.aE"	"Q4"
9	160	0.198105847062	"27.4.aE"	"Q4"
10	160	0.19847454961	"27.4.aE"	"Q4"
11	160	0.198672465865	"27.4.aE"	"Q4"
12	160	0.198778671701	"27.4.aE"	"Q4"
13	160	0.198835654151	"27.4.aE"	"Q4"
14	160	0.198866224056	"27.4.aE"	"Q4"
15	160	0.198882623372	"27.4.aE"	"Q4"
1	161	0.0871853764294	"27.4.aE"	"Q4"
2	161	0.12754408311	"27.4.aE"	"Q4"
3	161	0.152759801711	"27.4.aE"	"Q4"
4	161	0.167442226964	"27.4.aE"	"Q4"
5	161	0.175714091105	"27.4.aE"	"Q4"
6	161	0.180297553839	"27.4.aE"	"Q4"
7	161	0.18281531477	"27.4.aE"	"Q4"
8	161	0.184191981341	"27.4.aE"	"Q4"
9	161	0.184942850678	"27.4.aE"	"Q4"
10	161	0.185351844749	"27.4.aE"	"Q4"
11	161	0.185574459376	"27.4.aE"	"Q4"
12	161	0.185695580215	"27.4.aE"	"Q4"
13	161	0.18576146587	"27.4.aE"	"Q4"
14	161	0.185797301266	"27.4.aE"	"Q4"
15	161	0.185816791005	"27.4.aE"	"Q4"
1	162	0.0999912499497	"27.4.aE"	"Q4"
2	162	0.142143597048	"27.4.aE"	"Q4"
3	162	0.16808401747	"27.4.aE"	"Q4"
4	162	0.183128571978	"27.4.aE"	"Q4"
5	162	0.191614438353	"27.4.aE"	"Q4"
6	162	0.19633395387	"27.4.aE"	"Q4"
7	162	0.198939430938	"27.4.aE"	"Q4"
8	162	0.200372140372	"27.4.aE"	"Q4"
9	162	0.201158279565	"27.4.aE"	"Q4"
10	162	0.201589138753	"27.4.aE"	"Q4"
11	162	0.201825129863	"27.4.aE"	"Q4"
12	162	0.201954342612	"27.4.aE"	"Q4"
13	162	0.202025077355	"27.4.aE"	"Q4"
14	162	0.202063795556	"27.4.aE"	"Q4"
15	162	0.202084987604	"27.4.aE"	"Q4"
1	163	0.0902534662943	"27.4.aE"	"Q4"
2	163	0.129404631159	"27.4.aE"	"Q4"
3	163	0.153295219623	"27.4.aE"	"Q4"
4	163	0.166960477004	"27.4.aE"	"Q4"
5	163	0.174545718502	"27.4.aE"	"Q4"
6	163	0.17869342867	"27.4.aE"	"Q4"
7	163	0.180943917768	"27.4.aE"	"Q4"
8	163	0.182160017363	"27.4.aE"	"Q4"
9	163	0.182815734166	"27.4.aE"	"Q4"
10	163	0.183168883285	"27.4.aE"	"Q4"
11	163	0.183358960029	"27.4.aE"	"Q4"
12	163	0.183461231465	"27.4.aE"	"Q4"
13	163	0.183516249052	"27.4.aE"	"Q4"
14	163	0.183545843259	"27.4.aE"	"Q4"
15	163	0.183561761287	"27.4.aE"	"Q4"
1	164	0.0960911213938	"27.4.aE"	"Q4"
2	164	0.136559131143	"27.4.aE"	"Q4"
3	164	0.161136986706	"27.4.aE"	"Q4"
4	164	0.175177736261	"27.4.aE"	"Q4"
5	164	0.182973971971	"27.4.aE"	"Q4"
6	164	0.187241755934	"27.4.aE"	"Q4"
7	164	0.18956084852	"27.4.aE"	"Q4"
8	164	0.190816136974	"27.4.aE"	"Q4"
9	164	0.19149419698	"27.4.aE"	"Q4"
10	164	0.191860052941	"27.4.aE"	"Q4"
11	164	0.192057337417	"27.4.aE"	"Q4"
12	164	0.19216368711	"27.4.aE"	"Q4"
13	164	0.192221006886	"27.4.aE"	"Q4"
14	164	0.19225189791	"27.4.aE"	"Q4"
15	164	0.192268545	"27.4.aE"	"Q4"
1	165	0.101909159556	"27.4.aE"	"Q4"
2	165	0.142656873735	"27.4.aE"	"Q4"
3	165	0.167137844877	"27.4.aE"	"Q4"
4	165	0.181048524081	"27.4.aE"	"Q4"
5	165	0.1887509828	"27.4.aE"	"Q4"
6	165	0.192961074052	"27.4.aE"	"Q4"
7	165	0.195246892455	"27.4.aE"	"Q4"
8	165	0.196483565671	"27.4.aE"	"Q4"
9	165	0.197151369779	"27.4.aE"	"Q4"
10	165	0.197511620173	"27.4.aE"	"Q4"
11	165	0.197705853694	"27.4.aE"	"Q4"
12	165	0.197810546572	"27.4.aE"	"Q4"
13	165	0.197866967711	"27.4.aE"	"Q4"
14	165	0.197897371647	"27.4.aE"	"Q4"
15	165	0.197913754819	"27.4.aE"	"Q4"
1	166	0.0968795829236	"27.4.aE"	"Q4"
2	166	0.141369874055	"27.4.aE"	"Q4"
3	166	0.168485720811	"27.4.aE"	"Q4"
4	166	0.183845176825	"27.4.aE"	"Q4"
5	166	0.192257418008	"27.4.aE"	"Q4"
6	166	0.196788852137	"27.4.aE"	"Q4"
7	166	0.199209199753	"27.4.aE"	"Q4"
8	166	0.200496285535	"27.4.aE"	"Q4"
9	166	0.201179150985	"27.4.aE"	"Q4"
10	166	0.201541006521	"27.4.aE"	"Q4"
11	166	0.201732633601	"27.4.aE"	"Q4"
12	166	0.201834078781	"27.4.aE"	"Q4"
13	166	0.201887773078	"27.4.aE"	"Q4"
14	166	0.201916190439	"27.4.aE"	"Q4"
15	166	0.20193122939	"27.4.aE"	"Q4"
1	167	0.0914127808789	"27.4.aE"	"Q4"
2	167	0.133911186962	"27.4.aE"	"Q4"
3	167	0.159419577195	"27.4.aE"	"Q4"
4	167	0.173588790356	"27.4.aE"	"Q4"
5	167	0.181187859161	"27.4.aE"	"Q4"
6	167	0.185194446689	"27.4.aE"	"Q4"
7	167	0.187288938953	"27.4.aE"	"Q4"
8	167	0.188379105063	"27.4.aE"	"Q4"
9	167	0.188945260529	"27.4.aE"	"Q4"
10	167	0.189238942953	"27.4.aE"	"Q4"
11	167	0.189391194376	"27.4.aE"	"Q4"
12	167	0.189470100519	"27.4.aE"	"Q4"
13	167	0.189510988053	"27.4.aE"	"Q4"
14	167	0.189532173376	"27.4.aE"	"Q4"
15	167	0.189543149795	"27.4.aE"	"Q4"
1	168	0.0836791411383	"27.4.aE"	"Q4"
2	168	0.123526407418	"27.4.aE"	"Q4"
3	168	0.147523803882	"27.4.aE"	"Q4"
4	168	0.160856444139	"27.4.aE"	"Q4"
5	168	0.167998478327	"27.4.aE"	"Q4"
6	168	0.171757289197	"27.4.aE"	"Q4"
7	168	0.173718109612	"27.4.aE"	"Q4"
8	168	0.174736401761	"27.4.aE"	"Q4"
9	168	0.175264003478	"27.4.aE"	"Q4"
10	168	0.17553704268	"27.4.aE"	"Q4"
11	168	0.175678256836	"27.4.aE"	"Q4"
12	168	0.175751268854	"27.4.aE"	"Q4"
13	168	0.175789012135	"27.4.aE"	"Q4"
14	168	0.175808521734	"27.4.aE"	"Q4"
15	168	0.175818605857	"27.4.aE"	"Q4"
1	169	0.100413719491	"27.4.aE"	"Q4"
2	169	0.143059294377	"27.4.aE"	"Q4"
3	169	0.169724207653	"27.4.aE"	"Q4"
4	169	0.185460233348	"27.4.aE"	"Q4"
5	169	0.194495370407	"27.4.aE"	"Q4"
6	169	0.199610617227	"27.4.aE"	"Q4"
7	169	0.202485002249	"27.4.aE"	"Q4"
8	169	0.204093627692	"27.4.aE"	"Q4"
9	169	0.204991869518	"27.4.aE"	"Q4"
10	169	0.205492819696	"27.4.aE"	"Q4"
11	169	0.205772008471	"27.4.aE"	"Q4"
12	169	0.20592754625	"27.4.aE"	"Q4"
13	169	0.206014178943	"27.4.aE"	"Q4"
14	169	0.206062426632	"27.4.aE"	"Q4"
15	169	0.206089295089	"27.4.aE"	"Q4"
1	170	0.0952153435319	"27.4.aE"	"Q4"
2	170	0.137273701951	"27.4.aE"	"Q4"
3	170	0.162686526965	"27.4.aE"	"Q4"
4	170	0.177020195756	"27.4.aE"	"Q4"
5	170	0.184853229492	"27.4.aE"	"Q4"
6	170	0.189067566696	"27.4.aE"	"Q4"
7	170	0.191316990307	"27.4.aE"	"Q4"
8	170	0.192512678121	"27.4.aE"	"Q4"
9	170	0.193146874338	"27.4.aE"	"Q4"
10	170	0.193482870495	"27.4.aE"	"Q4"
11	170	0.19366077366	"27.4.aE"	"Q4"
12	170	0.193754939847	"27.4.aE"	"Q4"
13	170	0.193804774713	"27.4.aE"	"Q4"
14	170	0.193831146102	"27.4.aE"	"Q4"
15	170	0.193845100538	"27.4.aE"	"Q4"
1	171	0.08999700867	"27.4.aE"	"Q4"
2	171	0.131904085575	"27.4.aE"	"Q4"
3	171	0.157452231084	"27.4.aE"	"Q4"
4	171	0.171897843482	"27.4.aE"	"Q4"
5	171	0.179788577047	"27.4.aE"	"Q4"
6	171	0.184026166132	"27.4.aE"	"Q4"
7	171	0.186282291636	"27.4.aE"	"Q4"
8	171	0.187478101636	"27.4.aE"	"Q4"
9	171	0.188110433151	"27.4.aE"	"Q4"
10	171	0.18844439293	"27.4.aE"	"Q4"
11	171	0.188620656665	"27.4.aE"	"Q4"
12	171	0.188713656896	"27.4.aE"	"Q4"
13	171	0.188762716858	"27.4.aE"	"Q4"
14	171	0.188788594776	"27.4.aE"	"Q4"
15	171	0.188802244058	"27.4.aE"	"Q4"
1	172	0.0838815506702	"27.4.aE"	"Q4"
2	172	0.122656093197	"27.4.aE"	"Q4"
3	172	0.145904249117	"27.4.aE"	"Q4"
4	172	0.158813049181	"27.4.aE"	"Q4"
5	172	0.165735683427	"27.4.aE"	"Q4"
6	172	0.169385924063	"27.4.aE"	"Q4"
7	172	0.17129442936	"27.4.aE"	"Q4"
8	172	0.17228798205	"27.4.aE"	"Q4"
9	172	0.17280407211	"27.4.aE"	"Q4"
10	172	0.173071842961	"27.4.aE"	"Q4"
11	172	0.173210692441	"27.4.aE"	"Q4"
12	172	0.173282669198	"27.4.aE"	"Q4"
13	172	0.173319974576	"27.4.aE"	"Q4"
14	172	0.173339308274	"27.4.aE"	"Q4"
15	172	0.173349327634	"27.4.aE"	"Q4"
1	173	0.0875887985656	"27.4.aE"	"Q4"
2	173	0.126968766287	"27.4.aE"	"Q4"
3	173	0.150882937616	"27.4.aE"	"Q4"
4	173	0.164414628781	"27.4.aE"	"Q4"
5	173	0.171826702549	"27.4.aE"	"Q4"
6	173	0.175822099868	"27.4.aE"	"Q4"
7	173	0.177958189911	"27.4.aE"	"Q4"
8	173	0.179095366032	"27.4.aE"	"Q4"
9	173	0.179699404507	"27.4.aE"	"Q4"
10	173	0.180019876079	"27.4.aE"	"Q4"
11	173	0.180189795846	"27.4.aE"	"Q4"
12	173	0.180279860664	"27.4.aE"	"Q4"
13	173	0.18032759058	"27.4.aE"	"Q4"
14	173	0.180352882747	"27.4.aE"	"Q4"
15	173	0.180366284455	"27.4.aE"	"Q4"
1	174	0.101345224826	"27.4.aE"	"Q4"
2	174	0.145533578477	"27.4.aE"	"Q4"
3	174	0.173182922243	"27.4.aE"	"Q4"
4	174	0.189452515172	"27.4.aE"	"Q4"
5	174	0.198751820673	"27.4.aE"	"Q4"
6	174	0.203988839364	"27.4.aE"	"Q4"
7	174	0.206915038451	"27.4.aE"	"Q4"
8	174	0.208543126288	"27.4.aE"	"Q4"
9	174	0.2094468656	"27.4.aE"	"Q4"
10	174	0.209947884566	"27.4.aE"	"Q4"
11	174	0.21022544625	"27.4.aE"	"Q4"
12	174	0.2103791541	"27.4.aE"	"Q4"
13	174	0.210464255999	"27.4.aE"	"Q4"
14	174	0.210511367922	"27.4.aE"	"Q4"
15	174	0.210537447097	"27.4.aE"	"Q4"
1	175	0.0824734837264	"27.4.aE"	"Q4"
2	175	0.120391763063	"27.4.aE"	"Q4"
3	175	0.143873731537	"27.4.aE"	"Q4"
4	175	0.157420595126	"27.4.aE"	"Q4"
5	175	0.164982356173	"27.4.aE"	"Q4"
6	175	0.169134190965	"27.4.aE"	"Q4"
7	175	0.171394356106	"27.4.aE"	"Q4"
8	175	0.172619189778	"27.4.aE"	"Q4"
9	175	0.173281356332	"27.4.aE"	"Q4"
10	175	0.173638873025	"27.4.aE"	"Q4"
11	175	0.173831769327	"27.4.aE"	"Q4"
12	175	0.173935806659	"27.4.aE"	"Q4"
13	175	0.173991907209	"27.4.aE"	"Q4"
14	175	0.174022155297	"27.4.aE"	"Q4"
15	175	0.174038463397	"27.4.aE"	"Q4"
1	176	0.0903151912572	"27.4.aE"	"Q4"
2	176	0.128469167683	"27.4.aE"	"Q4"
3	176	0.15171883802	"27.4.aE"	"Q4"
4	176	0.165046154455	"27.4.aE"	"Q4"
5	176	0.172471336024	"27.4.aE"	"Q4"
6	176	0.176549589077	"27.4.aE"	"Q4"
7	176	0.178773003417	"27.4.aE"	"Q4"
8	176	0.179980432096	"27.4.aE"	"Q4"
9	176	0.18063475338	"27.4.aE"	"Q4"
10	176	0.180988938903	"27.4.aE"	"Q4"
11	176	0.181180543815	"27.4.aE"	"Q4"
12	176	0.181284162971	"27.4.aE"	"Q4"
13	176	0.181340189864	"27.4.aE"	"Q4"
14	176	0.181370480715	"27.4.aE"	"Q4"
15	176	0.181386856568	"27.4.aE"	"Q4"
1	177	0.0828484143761	"27.4.aE"	"Q4"
2	177	0.122846468704	"27.4.aE"	"Q4"
3	177	0.14724301094	"27.4.aE"	"Q4"
4	177	0.160969109385	"27.4.aE"	"Q4"
5	177	0.168412499537	"27.4.aE"	"Q4"
6	177	0.172376887223	"27.4.aE"	"Q4"
7	177	0.174469223957	"27.4.aE"	"Q4"
8	177	0.175568377467	"27.4.aE"	"Q4"
9	177	0.176144393212	"27.4.aE"	"Q4"
10	177	0.176445876841	"27.4.aE"	"Q4"
11	177	0.176603568279	"27.4.aE"	"Q4"
12	177	0.176686020757	"27.4.aE"	"Q4"
13	177	0.176729125158	"27.4.aE"	"Q4"
14	177	0.176751657114	"27.4.aE"	"Q4"
15	177	0.176763434665	"27.4.aE"	"Q4"
1	178	0.087794739023	"27.4.aE"	"Q4"
2	178	0.127072534731	"27.4.aE"	"Q4"
3	178	0.150246778403	"27.4.aE"	"Q4"
4	178	0.162939887822	"27.4.aE"	"Q4"
5	178	0.169663503622	"27.4.aE"	"Q4"
6	178	0.173168155004	"27.4.aE"	"Q4"
7	178	0.174980379318	"27.4.aE"	"Q4"
8	178	0.17591368792	"27.4.aE"	"Q4"
9	178	0.176393362198	"27.4.aE"	"Q4"
10	178	0.176639632448	"27.4.aE"	"Q4"
11	178	0.176766002537	"27.4.aE"	"Q4"
12	178	0.176830829726	"27.4.aE"	"Q4"
13	178	0.176864081042	"27.4.aE"	"Q4"
14	178	0.176881135154	"27.4.aE"	"Q4"
15	178	0.176889881634	"27.4.aE"	"Q4"
1	179	0.1000249728	"27.4.aE"	"Q4"
2	179	0.145475998567	"27.4.aE"	"Q4"
3	179	0.172730805896	"27.4.aE"	"Q4"
4	179	0.187905624264	"27.4.aE"	"Q4"
5	179	0.196074453988	"27.4.aE"	"Q4"
6	179	0.200400217039	"27.4.aE"	"Q4"
7	179	0.202672040402	"27.4.aE"	"Q4"
8	179	0.203860128956	"27.4.aE"	"Q4"
9	179	0.204480104973	"27.4.aE"	"Q4"
10	179	0.204803259035	"27.4.aE"	"Q4"
11	179	0.20497159975	"27.4.aE"	"Q4"
12	179	0.205059266728	"27.4.aE"	"Q4"
13	179	0.2051049139	"27.4.aE"	"Q4"
14	179	0.205128679883	"27.4.aE"	"Q4"
15	179	0.205141052996	"27.4.aE"	"Q4"
1	180	0.103040301089	"27.4.aE"	"Q4"
2	180	0.152513849769	"27.4.aE"	"Q4"
3	180	0.182264030746	"27.4.aE"	"Q4"
4	180	0.198743261231	"27.4.aE"	"Q4"
5	180	0.207539205299	"27.4.aE"	"Q4"
6	180	0.212150796567	"27.4.aE"	"Q4"
7	180	0.214547095893	"27.4.aE"	"Q4"
8	180	0.215786653917	"27.4.aE"	"Q4"
9	180	0.216426373484	"27.4.aE"	"Q4"
10	180	0.216756133663	"27.4.aE"	"Q4"
11	180	0.216926013815	"27.4.aE"	"Q4"
12	180	0.217013502368	"27.4.aE"	"Q4"
13	180	0.217058551863	"27.4.aE"	"Q4"
14	180	0.217081746771	"27.4.aE"	"Q4"
15	180	0.217093688765	"27.4.aE"	"Q4"
1	181	0.0886342221435	"27.4.aE"	"Q4"
2	181	0.130632751588	"27.4.aE"	"Q4"
3	181	0.156295247321	"27.4.aE"	"Q4"
4	181	0.170805353414	"27.4.aE"	"Q4"
5	181	0.178723181917	"27.4.aE"	"Q4"
6	181	0.182968941032	"27.4.aE"	"Q4"
7	181	0.185225510924	"27.4.aE"	"Q4"
8	181	0.186419359009	"27.4.aE"	"Q4"
9	181	0.187049459842	"27.4.aE"	"Q4"
10	181	0.187381604041	"27.4.aE"	"Q4"
11	181	0.187556571581	"27.4.aE"	"Q4"
12	181	0.187648709427	"27.4.aE"	"Q4"
13	181	0.187697220357	"27.4.aE"	"Q4"
14	181	0.187722759102	"27.4.aE"	"Q4"
15	181	0.187736203384	"27.4.aE"	"Q4"
1	182	0.0975322262574	"27.4.aE"	"Q4"
2	182	0.143872686105	"27.4.aE"	"Q4"
3	182	0.172249315016	"27.4.aE"	"Q4"
4	182	0.188327436966	"27.4.aE"	"Q4"
5	182	0.197118461417	"27.4.aE"	"Q4"
6	182	0.201841590882	"27.4.aE"	"Q4"
7	182	0.204356627885	"27.4.aE"	"Q4"
8	182	0.20568969529	"27.4.aE"	"Q4"
9	182	0.206394569552	"27.4.aE"	"Q4"
10	182	0.206766807984	"27.4.aE"	"Q4"
11	182	0.206963253221	"27.4.aE"	"Q4"
12	182	0.207066888939	"27.4.aE"	"Q4"
13	182	0.207121552402	"27.4.aE"	"Q4"
14	182	0.207150382261	"27.4.aE"	"Q4"
15	182	0.207165586531	"27.4.aE"	"Q4"
1	183	0.0978207741373	"27.4.aE"	"Q4"
2	183	0.142248929006	"27.4.aE"	"Q4"
3	183	0.169543814771	"27.4.aE"	"Q4"
4	183	0.185173966182	"27.4.aE"	"Q4"
5	183	0.19383753136	"27.4.aE"	"Q4"
6	183	0.19856232637	"27.4.aE"	"Q4"
7	183	0.201117578411	"27.4.aE"	"Q4"
8	183	0.202493441177	"27.4.aE"	"Q4"
9	183	0.203232542988	"27.4.aE"	"Q4"
10	183	0.203629089516	"27.4.aE"	"Q4"
11	183	0.203841705539	"27.4.aE"	"Q4"
12	183	0.203955663259	"27.4.aE"	"Q4"
13	183	0.204016730604	"27.4.aE"	"Q4"
14	183	0.204049451875	"27.4.aE"	"Q4"
15	183	0.20406698372	"27.4.aE"	"Q4"
1	184	0.0925361259395	"27.4.aE"	"Q4"
2	184	0.131991175074	"27.4.aE"	"Q4"
3	184	0.155407945991	"27.4.aE"	"Q4"
4	184	0.168411770076	"27.4.aE"	"Q4"
5	184	0.17541765819	"27.4.aE"	"Q4"
6	184	0.179136694256	"27.4.aE"	"Q4"
7	184	0.18109622663	"27.4.aE"	"Q4"
8	184	0.182124735207	"27.4.aE"	"Q4"
9	184	0.182663501232	"27.4.aE"	"Q4"
10	184	0.182945432624	"27.4.aE"	"Q4"
11	184	0.183092885259	"27.4.aE"	"Q4"
12	184	0.183169982603	"27.4.aE"	"Q4"
13	184	0.18321028793	"27.4.aE"	"Q4"
14	184	0.183231357327	"27.4.aE"	"Q4"
15	184	0.183242370802	"27.4.aE"	"Q4"
1	185	0.0922738614282	"27.4.aE"	"Q4"
2	185	0.134355643551	"27.4.aE"	"Q4"
3	185	0.158917861048	"27.4.aE"	"Q4"
4	185	0.172167299447	"27.4.aE"	"Q4"
5	185	0.179068167912	"27.4.aE"	"Q4"
6	185	0.182603112939	"27.4.aE"	"Q4"
7	185	0.184399187493	"27.4.aE"	"Q4"
8	185	0.185308072974	"27.4.aE"	"Q4"
9	185	0.185767075387	"27.4.aE"	"Q4"
10	185	0.185998643839	"27.4.aE"	"Q4"
11	185	0.186115411284	"27.4.aE"	"Q4"
12	185	0.186174275634	"27.4.aE"	"Q4"
13	185	0.186203946255	"27.4.aE"	"Q4"
14	185	0.186218900776	"27.4.aE"	"Q4"
15	185	0.186226437873	"27.4.aE"	"Q4"
1	186	0.0901075599095	"27.4.aE"	"Q4"
2	186	0.134011055168	"27.4.aE"	"Q4"
3	186	0.159596056802	"27.4.aE"	"Q4"
4	186	0.173232969368	"27.4.aE"	"Q4"
5	186	0.180222171615	"27.4.aE"	"Q4"
6	186	0.183739224616	"27.4.aE"	"Q4"
7	186	0.185493500568	"27.4.aE"	"Q4"
8	186	0.186364757666	"27.4.aE"	"Q4"
9	186	0.186796550645	"27.4.aE"	"Q4"
10	186	0.187010323063	"27.4.aE"	"Q4"
11	186	0.187116103169	"27.4.aE"	"Q4"
12	186	0.187168432567	"27.4.aE"	"Q4"
13	186	0.187194316652	"27.4.aE"	"Q4"
14	186	0.187207119095	"27.4.aE"	"Q4"
15	186	0.187213451075	"27.4.aE"	"Q4"
1	187	0.0885173233074	"27.4.aE"	"Q4"
2	187	0.130737998405	"27.4.aE"	"Q4"
3	187	0.156269483419	"27.4.aE"	"Q4"
4	187	0.170518411997	"27.4.aE"	"Q4"
5	187	0.178186225404	"27.4.aE"	"Q4"
6	187	0.182240111006	"27.4.aE"	"Q4"
7	187	0.184364380523	"27.4.aE"	"Q4"
8	187	0.185472474608	"27.4.aE"	"Q4"
9	187	0.186049147186	"27.4.aE"	"Q4"
10	187	0.1863488962	"27.4.aE"	"Q4"
11	187	0.186504605568	"27.4.aE"	"Q4"
12	187	0.18658546505	"27.4.aE"	"Q4"
13	187	0.186627448115	"27.4.aE"	"Q4"
14	187	0.186649244248	"27.4.aE"	"Q4"
15	187	0.186660559521	"27.4.aE"	"Q4"
1	188	0.0868392230358	"27.4.aE"	"Q4"
2	188	0.131065366463	"27.4.aE"	"Q4"
3	188	0.157741859192	"27.4.aE"	"Q4"
4	188	0.17243319251	"27.4.aE"	"Q4"
5	188	0.180200843954	"27.4.aE"	"Q4"
6	188	0.184228454689	"27.4.aE"	"Q4"
7	188	0.186296811837	"27.4.aE"	"Q4"
8	188	0.187353896858	"27.4.aE"	"Q4"
9	188	0.187892833464	"27.4.aE"	"Q4"
10	188	0.188167262572	"27.4.aE"	"Q4"
11	188	0.188306915802	"27.4.aE"	"Q4"
12	188	0.188377960843	"27.4.aE"	"Q4"
13	188	0.188414097369	"27.4.aE"	"Q4"
14	188	0.188432476431	"27.4.aE"	"Q4"
15	188	0.188441823645	"27.4.aE"	"Q4"
1	189	0.101556494462	"27.4.aE"	"Q4"
2	189	0.149784275879	"27.4.aE"	"Q4"
3	189	0.177970918816	"27.4.aE"	"Q4"
4	189	0.193105141923	"27.4.aE"	"Q4"
5	189	0.200932146585	"27.4.aE"	"Q4"
6	189	0.204909139814	"27.4.aE"	"Q4"
7	189	0.206912624225	"27.4.aE"	"Q4"
8	189	0.207917657389	"27.4.aE"	"Q4"
9	189	0.208420768154	"27.4.aE"	"Q4"
10	189	0.20867235805	"27.4.aE"	"Q4"
11	189	0.208798104738	"27.4.aE"	"Q4"
12	189	0.208860937624	"27.4.aE"	"Q4"
13	189	0.208892329775	"27.4.aE"	"Q4"
14	189	0.208908012697	"27.4.aE"	"Q4"
15	189	0.208915847333	"27.4.aE"	"Q4"
1	190	0.0902869905636	"27.4.aE"	"Q4"
2	190	0.12959944384	"27.4.aE"	"Q4"
3	190	0.152840240686	"27.4.aE"	"Q4"
4	190	0.165649565874	"27.4.aE"	"Q4"
5	190	0.17248907899	"27.4.aE"	"Q4"
6	190	0.176085292516	"27.4.aE"	"Q4"
7	190	0.177961672777	"27.4.aE"	"Q4"
8	190	0.178936873014	"27.4.aE"	"Q4"
9	190	0.179442689711	"27.4.aE"	"Q4"
10	190	0.179704774847	"27.4.aE"	"Q4"
11	190	0.179840499637	"27.4.aE"	"Q4"
12	190	0.179910767347	"27.4.aE"	"Q4"
13	190	0.179947141281	"27.4.aE"	"Q4"
14	190	0.179965968777	"27.4.aE"	"Q4"
15	190	0.179975713697	"27.4.aE"	"Q4"
1	191	0.0900633808449	"27.4.aE"	"Q4"
2	191	0.132882403075	"27.4.aE"	"Q4"
3	191	0.158437393108	"27.4.aE"	"Q4"
4	191	0.172491335931	"27.4.aE"	"Q4"
5	191	0.179941354209	"27.4.aE"	"Q4"
6	191	0.18382146652	"27.4.aE"	"Q4"
7	191	0.185824674713	"27.4.aE"	"Q4"
8	191	0.186854328673	"27.4.aE"	"Q4"
9	191	0.187382389153	"27.4.aE"	"Q4"
10	191	0.187652897271	"27.4.aE"	"Q4"
11	191	0.187791388994	"27.4.aE"	"Q4"
12	191	0.18786227132	"27.4.aE"	"Q4"
13	191	0.187898544527	"27.4.aE"	"Q4"
14	191	0.187917105472	"27.4.aE"	"Q4"
15	191	0.187926602701	"27.4.aE"	"Q4"
1	192	0.084377878472	"27.4.aE"	"Q4"
2	192	0.124526401285	"27.4.aE"	"Q4"
3	192	0.148674793297	"27.4.aE"	"Q4"
4	192	0.162073426263	"27.4.aE"	"Q4"
5	192	0.16924121783	"27.4.aE"	"Q4"
6	192	0.173008604164	"27.4.aE"	"Q4"
7	192	0.174971338433	"27.4.aE"	"Q4"
8	192	0.175989311479	"27.4.aE"	"Q4"
9	192	0.176516073741	"27.4.aE"	"Q4"
10	192	0.176788331901	"27.4.aE"	"Q4"
11	192	0.176928963654	"27.4.aE"	"Q4"
12	192	0.177001582587	"27.4.aE"	"Q4"
13	192	0.177039075241	"27.4.aE"	"Q4"
14	192	0.177058430826	"27.4.aE"	"Q4"
15	192	0.177068422717	"27.4.aE"	"Q4"
1	193	0.0943799870616	"27.4.aE"	"Q4"
2	193	0.137668000489	"27.4.aE"	"Q4"
3	193	0.163182784036	"27.4.aE"	"Q4"
4	193	0.177090133501	"27.4.aE"	"Q4"
5	193	0.184409763458	"27.4.aE"	"Q4"
6	193	0.18819816743	"27.4.aE"	"Q4"
7	193	0.19014276862	"27.4.aE"	"Q4"
8	193	0.191136808563	"27.4.aE"	"Q4"
9	193	0.191643878067	"27.4.aE"	"Q4"
10	193	0.191902264649	"27.4.aE"	"Q4"
11	193	0.19203385927	"27.4.aE"	"Q4"
12	193	0.192100861181	"27.4.aE"	"Q4"
13	193	0.192134970702	"27.4.aE"	"Q4"
14	193	0.192152334041	"27.4.aE"	"Q4"
15	193	0.192161172471	"27.4.aE"	"Q4"
1	194	0.0810942799553	"27.4.aE"	"Q4"
2	194	0.118428477028	"27.4.aE"	"Q4"
3	194	0.140445761358	"27.4.aE"	"Q4"
4	194	0.152447361813	"27.4.aE"	"Q4"
5	194	0.158762978712	"27.4.aE"	"Q4"
6	194	0.162030910969	"27.4.aE"	"Q4"
7	194	0.163707852209	"27.4.aE"	"Q4"
8	194	0.164564796157	"27.4.aE"	"Q4"
9	194	0.165001787643	"27.4.aE"	"Q4"
10	194	0.165224390263	"27.4.aE"	"Q4"
11	194	0.1653377222	"27.4.aE"	"Q4"
12	194	0.16539540612	"27.4.aE"	"Q4"
13	194	0.165424762088	"27.4.aE"	"Q4"
14	194	0.165439700592	"27.4.aE"	"Q4"
15	194	0.16544730214	"27.4.aE"	"Q4"
1	195	0.0824507497296	"27.4.aE"	"Q4"
2	195	0.117521139094	"27.4.aE"	"Q4"
3	195	0.138784320314	"27.4.aE"	"Q4"
4	195	0.150890467821	"27.4.aE"	"Q4"
5	195	0.157585179311	"27.4.aE"	"Q4"
6	195	0.161233996823	"27.4.aE"	"Q4"
7	195	0.16320785759	"27.4.aE"	"Q4"
8	195	0.16427143503	"27.4.aE"	"Q4"
9	195	0.16484332602	"27.4.aE"	"Q4"
10	195	0.165150491812	"27.4.aE"	"Q4"
11	195	0.165315373839	"27.4.aE"	"Q4"
12	195	0.165403851782	"27.4.aE"	"Q4"
13	195	0.165451322122	"27.4.aE"	"Q4"
14	195	0.165476788652	"27.4.aE"	"Q4"
