"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"	"Quarter"
11	36	0	"Transfer.area"	"Q4"
12	36	0	"Transfer.area"	"Q4"
13	36	0	"Transfer.area"	"Q4"
14	36	29.277750942783	"Transfer.area"	"Q4"
15	36	29.278591075703	"Transfer.area"	"Q4"
1	37	22.720835491019	"Transfer.area"	"Q4"
2	37	25.72215756039	"Transfer.area"	"Q4"
3	37	27.315344415937	"Transfer.area"	"Q4"
4	37	28.183301290957	"Transfer.area"	"Q4"
5	37	28.661984672267	"Transfer.area"	"Q4"
6	37	28.927643145731	"Transfer.area"	"Q4"
7	37	29.075572059453	"Transfer.area"	"Q4"
8	37	29.158095051044	"Transfer.area"	"Q4"
9	37	29.20417730976	"Transfer.area"	"Q4"
10	37	29.229924801455	"Transfer.area"	"Q4"
11	37	0	"Transfer.area"	"Q4"
12	37	0	"Transfer.area"	"Q4"
13	37	0	"Transfer.area"	"Q4"
14	37	29.259370738618	"Transfer.area"	"Q4"
15	37	29.260776470758	"Transfer.area"	"Q4"
1	38	23.140889899986	"Transfer.area"	"Q4"
2	38	26.199898720522	"Transfer.area"	"Q4"
3	38	27.776318291021	"Transfer.area"	"Q4"
4	38	28.607271439771	"Transfer.area"	"Q4"
5	38	29.049858369203	"Transfer.area"	"Q4"
6	38	29.286815927749	"Transfer.area"	"Q4"
7	38	29.414021492788	"Transfer.area"	"Q4"
8	38	29.482405568471	"Transfer.area"	"Q4"
9	38	29.519195618154	"Transfer.area"	"Q4"
10	38	29.538996317157	"Transfer.area"	"Q4"
11	38	0	"Transfer.area"	"Q4"
12	38	0	"Transfer.area"	"Q4"
13	38	0	"Transfer.area"	"Q4"
14	38	29.560147859162	"Transfer.area"	"Q4"
15	38	29.5610436782	"Transfer.area"	"Q4"
1	39	22.356637807662	"Transfer.area"	"Q4"
2	39	25.735525148171	"Transfer.area"	"Q4"
3	39	27.443441572073	"Transfer.area"	"Q4"
4	39	28.317864467364	"Transfer.area"	"Q4"
5	39	28.768133437593	"Transfer.area"	"Q4"
6	39	29.000636494752	"Transfer.area"	"Q4"
7	39	29.120859815689	"Transfer.area"	"Q4"
8	39	29.183069184965	"Transfer.area"	"Q4"
9	39	29.215271006458	"Transfer.area"	"Q4"
10	39	29.231942952324	"Transfer.area"	"Q4"
11	39	0	"Transfer.area"	"Q4"
12	39	0	"Transfer.area"	"Q4"
13	39	0	"Transfer.area"	"Q4"
14	39	29.248558597929	"Transfer.area"	"Q4"
15	39	29.249179267489	"Transfer.area"	"Q4"
1	40	22.679647083404	"Transfer.area"	"Q4"
2	40	25.866186049231	"Transfer.area"	"Q4"
3	40	27.47852652818	"Transfer.area"	"Q4"
4	40	28.308501655106	"Transfer.area"	"Q4"
5	40	28.739073929724	"Transfer.area"	"Q4"
6	40	28.963291232437	"Transfer.area"	"Q4"
7	40	29.080273596216	"Transfer.area"	"Q4"
8	40	29.141367340112	"Transfer.area"	"Q4"
9	40	29.173289568984	"Transfer.area"	"Q4"
10	40	29.189973722696	"Transfer.area"	"Q4"
11	40	0	"Transfer.area"	"Q4"
12	40	0	"Transfer.area"	"Q4"
13	40	0	"Transfer.area"	"Q4"
14	40	29.206883368622	"Transfer.area"	"Q4"
15	40	29.207534775947	"Transfer.area"	"Q4"
1	41	22.812702471125	"Transfer.area"	"Q4"
2	41	26.17843179972	"Transfer.area"	"Q4"
3	41	27.885388808706	"Transfer.area"	"Q4"
4	41	28.763842526678	"Transfer.area"	"Q4"
5	41	29.21891311496	"Transfer.area"	"Q4"
6	41	29.455412564184	"Transfer.area"	"Q4"
7	41	29.57851928549	"Transfer.area"	"Q4"
8	41	29.642653821659	"Transfer.area"	"Q4"
9	41	29.676080049466	"Transfer.area"	"Q4"
10	41	29.693505294235	"Transfer.area"	"Q4"
11	41	0	"Transfer.area"	"Q4"
12	41	0	"Transfer.area"	"Q4"
13	41	0	"Transfer.area"	"Q4"
14	41	29.711084697902	"Transfer.area"	"Q4"
15	41	29.711756202593	"Transfer.area"	"Q4"
1	42	22.430595136209	"Transfer.area"	"Q4"
2	42	25.564484777341	"Transfer.area"	"Q4"
3	42	27.153730890448	"Transfer.area"	"Q4"
4	42	27.974111683126	"Transfer.area"	"Q4"
5	42	28.401016919319	"Transfer.area"	"Q4"
6	42	28.624041124372	"Transfer.area"	"Q4"
7	42	28.740785164632	"Transfer.area"	"Q4"
8	42	28.801958383258	"Transfer.area"	"Q4"
9	42	28.834029829389	"Transfer.area"	"Q4"
10	42	28.85084867208	"Transfer.area"	"Q4"
11	42	0	"Transfer.area"	"Q4"
12	42	0	"Transfer.area"	"Q4"
13	42	0	"Transfer.area"	"Q4"
14	42	28.86799755456	"Transfer.area"	"Q4"
15	42	28.868665445378	"Transfer.area"	"Q4"
1	43	22.020339853499	"Transfer.area"	"Q4"
2	43	25.33364868043	"Transfer.area"	"Q4"
3	43	27.007855552344	"Transfer.area"	"Q4"
4	43	27.864930402094	"Transfer.area"	"Q4"
5	43	28.30626619937	"Transfer.area"	"Q4"
6	43	28.534167935026	"Transfer.area"	"Q4"
7	43	28.652020905696	"Transfer.area"	"Q4"
8	43	28.713009145111	"Transfer.area"	"Q4"
9	43	28.744581874609	"Transfer.area"	"Q4"
10	43	28.760929733529	"Transfer.area"	"Q4"
11	43	0	"Transfer.area"	"Q4"
12	43	0	"Transfer.area"	"Q4"
13	43	0	"Transfer.area"	"Q4"
14	43	0	"Transfer.area"	"Q4"
15	43	28.777834205997	"Transfer.area"	"Q4"
1	44	23.626370059759	"Transfer.area"	"Q4"
2	44	26.903032768899	"Transfer.area"	"Q4"
3	44	28.588708330206	"Transfer.area"	"Q4"
4	44	29.473234947373	"Transfer.area"	"Q4"
5	44	29.941601250534	"Transfer.area"	"Q4"
6	44	30.190722504475	"Transfer.area"	"Q4"
7	44	30.323534821195	"Transfer.area"	"Q4"
8	44	30.394425776873	"Transfer.area"	"Q4"
9	44	30.432289284182	"Transfer.area"	"Q4"
10	44	30.452519398403	"Transfer.area"	"Q4"
11	44	0	"Transfer.area"	"Q4"
12	44	0	"Transfer.area"	"Q4"
13	44	0	"Transfer.area"	"Q4"
14	44	0	"Transfer.area"	"Q4"
15	44	30.474728361917	"Transfer.area"	"Q4"
1	45	22.478085477896	"Transfer.area"	"Q4"
2	45	25.513741448944	"Transfer.area"	"Q4"
3	45	27.064300642292	"Transfer.area"	"Q4"
4	45	27.872665198392	"Transfer.area"	"Q4"
5	45	28.298047379797	"Transfer.area"	"Q4"
6	45	28.522926634227	"Transfer.area"	"Q4"
7	45	28.642089555749	"Transfer.area"	"Q4"
8	45	28.705311077628	"Transfer.area"	"Q4"
9	45	28.738874672104	"Transfer.area"	"Q4"
10	45	28.756699271084	"Transfer.area"	"Q4"
11	45	0	"Transfer.area"	"Q4"
12	45	0	"Transfer.area"	"Q4"
13	45	28.773868386298	"Transfer.area"	"Q4"
14	45	0	"Transfer.area"	"Q4"
15	45	28.776041932059	"Transfer.area"	"Q4"
1	46	23.064371232543	"Transfer.area"	"Q4"
2	46	26.381167059916	"Transfer.area"	"Q4"
3	46	28.102641190543	"Transfer.area"	"Q4"
4	46	29.01301555006	"Transfer.area"	"Q4"
5	46	29.498623693169	"Transfer.area"	"Q4"
6	46	29.758769979651	"Transfer.area"	"Q4"
7	46	29.898443451799	"Transfer.area"	"Q4"
8	46	29.973522461878	"Transfer.area"	"Q4"
9	46	30.013905005446	"Transfer.area"	"Q4"
10	46	30.035632694388	"Transfer.area"	"Q4"
11	46	0	"Transfer.area"	"Q4"
12	46	0	"Transfer.area"	"Q4"
13	46	30.057005160167	"Transfer.area"	"Q4"
14	46	30.058828156133	"Transfer.area"	"Q4"
15	46	30.059809375129	"Transfer.area"	"Q4"
1	47	21.958225383402	"Transfer.area"	"Q4"
2	47	25.036409194643	"Transfer.area"	"Q4"
3	47	26.635907595331	"Transfer.area"	"Q4"
4	47	27.484106158108	"Transfer.area"	"Q4"
5	47	27.938136636931	"Transfer.area"	"Q4"
6	47	28.182315401217	"Transfer.area"	"Q4"
7	47	28.313955130853	"Transfer.area"	"Q4"
8	47	28.38501506725	"Transfer.area"	"Q4"
9	47	28.423400038992	"Transfer.area"	"Q4"
10	47	28.444142393239	"Transfer.area"	"Q4"
11	47	0	"Transfer.area"	"Q4"
12	47	0	"Transfer.area"	"Q4"
13	47	28.464689161402	"Transfer.area"	"Q4"
14	47	28.466460065155	"Transfer.area"	"Q4"
15	47	28.467417415734	"Transfer.area"	"Q4"
1	48	22.216901016375	"Transfer.area"	"Q4"
2	48	25.236049687036	"Transfer.area"	"Q4"
3	48	26.767364678555	"Transfer.area"	"Q4"
4	48	27.559208784964	"Transfer.area"	"Q4"
5	48	27.97227644135	"Transfer.area"	"Q4"
6	48	28.188680505698	"Transfer.area"	"Q4"
7	48	28.302300415933	"Transfer.area"	"Q4"
8	48	28.362021999315	"Transfer.area"	"Q4"
9	48	28.393431597961	"Transfer.area"	"Q4"
10	48	28.409956030186	"Transfer.area"	"Q4"
11	48	0	"Transfer.area"	"Q4"
12	48	0	"Transfer.area"	"Q4"
13	48	28.425634077388	"Transfer.area"	"Q4"
14	48	28.42690120822	"Transfer.area"	"Q4"
15	48	28.427568056406	"Transfer.area"	"Q4"
1	49	22.760597330176	"Transfer.area"	"Q4"
2	49	25.851395545109	"Transfer.area"	"Q4"
3	49	27.431994571695	"Transfer.area"	"Q4"
4	49	28.256858993288	"Transfer.area"	"Q4"
5	49	28.691334790394	"Transfer.area"	"Q4"
6	49	28.921231518696	"Transfer.area"	"Q4"
7	49	29.043162850074	"Transfer.area"	"Q4"
8	49	29.107910949549	"Transfer.area"	"Q4"
9	49	29.142315601888	"Transfer.area"	"Q4"
10	49	29.160603111062	"Transfer.area"	"Q4"
11	49	29.170325433063	"Transfer.area"	"Q4"
12	49	0	"Transfer.area"	"Q4"
13	49	29.178243238951	"Transfer.area"	"Q4"
14	49	29.179704730814	"Transfer.area"	"Q4"
15	49	29.180481860022	"Transfer.area"	"Q4"
1	50	22.41994211544	"Transfer.area"	"Q4"
2	50	25.558120691905	"Transfer.area"	"Q4"
3	50	27.172507323861	"Transfer.area"	"Q4"
4	50	28.019162133031	"Transfer.area"	"Q4"
5	50	28.467119895923	"Transfer.area"	"Q4"
6	50	28.705167689527	"Transfer.area"	"Q4"
7	50	28.831951869444	"Transfer.area"	"Q4"
8	50	28.899556338638	"Transfer.area"	"Q4"
9	50	28.93562706035	"Transfer.area"	"Q4"
10	50	28.954879115945	"Transfer.area"	"Q4"
11	50	28.965156330478	"Transfer.area"	"Q4"
12	50	28.970643069099	"Transfer.area"	"Q4"
13	50	0	"Transfer.area"	"Q4"
14	50	28.975136478618	"Transfer.area"	"Q4"
15	50	28.975971552558	"Transfer.area"	"Q4"
1	51	22.834357456434	"Transfer.area"	"Q4"
2	51	25.968780924073	"Transfer.area"	"Q4"
3	51	27.555907461269	"Transfer.area"	"Q4"
4	51	28.374633812478	"Transfer.area"	"Q4"
5	51	28.80054474194	"Transfer.area"	"Q4"
6	51	29.023020144503	"Transfer.area"	"Q4"
7	51	29.139472224164	"Transfer.area"	"Q4"
8	51	29.200492886419	"Transfer.area"	"Q4"
9	51	29.232485362967	"Transfer.area"	"Q4"
10	51	29.249263538615	"Transfer.area"	"Q4"
11	51	29.258064041766	"Transfer.area"	"Q4"
12	51	0	"Transfer.area"	"Q4"
13	51	29.265102155189	"Transfer.area"	"Q4"
14	51	29.2663725685	"Transfer.area"	"Q4"
15	51	29.267039029716	"Transfer.area"	"Q4"
1	52	22.205271807705	"Transfer.area"	"Q4"
2	52	25.355980983789	"Transfer.area"	"Q4"
3	52	27.014023619648	"Transfer.area"	"Q4"
4	52	27.905146311268	"Transfer.area"	"Q4"
5	52	28.388812781098	"Transfer.area"	"Q4"
6	52	28.65263416233	"Transfer.area"	"Q4"
7	52	28.796914210153	"Transfer.area"	"Q4"
8	52	28.87592918444	"Transfer.area"	"Q4"
9	52	28.919234503511	"Transfer.area"	"Q4"
10	52	28.942978409652	"Transfer.area"	"Q4"
11	52	0	"Transfer.area"	"Q4"
12	52	0	"Transfer.area"	"Q4"
13	52	0	"Transfer.area"	"Q4"
14	52	28.969208453096	"Transfer.area"	"Q4"
15	52	28.970387251497	"Transfer.area"	"Q4"
1	53	22.545847806475	"Transfer.area"	"Q4"
2	53	25.83677074259	"Transfer.area"	"Q4"
3	53	27.555107259146	"Transfer.area"	"Q4"
4	53	28.46913578961	"Transfer.area"	"Q4"
5	53	28.959520450335	"Transfer.area"	"Q4"
6	53	29.223747737477	"Transfer.area"	"Q4"
7	53	29.366435510103	"Transfer.area"	"Q4"
8	53	29.44358068545	"Transfer.area"	"Q4"
9	53	29.485316149697	"Transfer.area"	"Q4"
10	53	29.507902673247	"Transfer.area"	"Q4"
11	53	29.520128358384	"Transfer.area"	"Q4"
12	53	0	"Transfer.area"	"Q4"
13	53	29.530329424608	"Transfer.area"	"Q4"
14	53	29.532269117613	"Transfer.area"	"Q4"
15	53	0	"Transfer.area"	"Q4"
1	54	22.332632540409	"Transfer.area"	"Q4"
2	54	25.388983542309	"Transfer.area"	"Q4"
3	54	26.966152442241	"Transfer.area"	"Q4"
4	54	27.797183171968	"Transfer.area"	"Q4"
5	54	28.239285855476	"Transfer.area"	"Q4"
6	54	28.475606473384	"Transfer.area"	"Q4"
7	54	28.602240375065	"Transfer.area"	"Q4"
8	54	28.670185966893	"Transfer.area"	"Q4"
9	54	28.706667383817	"Transfer.area"	"Q4"
10	54	28.726262230882	"Transfer.area"	"Q4"
11	54	28.736789061495	"Transfer.area"	"Q4"
12	54	0	"Transfer.area"	"Q4"
13	54	0	"Transfer.area"	"Q4"
14	54	0	"Transfer.area"	"Q4"
15	54	28.747994243728	"Transfer.area"	"Q4"
1	55	22.375990960998	"Transfer.area"	"Q4"
2	55	25.605393485717	"Transfer.area"	"Q4"
3	55	27.298759521719	"Transfer.area"	"Q4"
4	55	28.204356101836	"Transfer.area"	"Q4"
5	55	28.693109379998	"Transfer.area"	"Q4"
6	55	28.958106406846	"Transfer.area"	"Q4"
7	55	29.102130572591	"Transfer.area"	"Q4"
8	55	29.180507012496	"Transfer.area"	"Q4"
9	55	29.223188048576	"Transfer.area"	"Q4"
10	55	29.246439303707	"Transfer.area"	"Q4"
11	55	29.259108405956	"Transfer.area"	"Q4"
12	55	0	"Transfer.area"	"Q4"
13	55	29.269774697855	"Transfer.area"	"Q4"
14	55	29.271825170875	"Transfer.area"	"Q4"
15	55	29.272942675546	"Transfer.area"	"Q4"
1	56	22.216947125907	"Transfer.area"	"Q4"
2	56	25.472970659957	"Transfer.area"	"Q4"
3	56	27.112407493056	"Transfer.area"	"Q4"
4	56	27.949695079672	"Transfer.area"	"Q4"
5	56	28.38004473587	"Transfer.area"	"Q4"
6	56	28.601917559885	"Transfer.area"	"Q4"
7	56	28.71648317888	"Transfer.area"	"Q4"
8	56	28.77568618623	"Transfer.area"	"Q4"
9	56	28.806292225517	"Transfer.area"	"Q4"
10	56	28.82211781953	"Transfer.area"	"Q4"
11	56	28.830301696664	"Transfer.area"	"Q4"
12	56	0	"Transfer.area"	"Q4"
13	56	0	"Transfer.area"	"Q4"
14	56	28.837854940512	"Transfer.area"	"Q4"
15	56	28.83844040952	"Transfer.area"	"Q4"
1	57	22.220204194935	"Transfer.area"	"Q4"
2	57	25.408145862501	"Transfer.area"	"Q4"
3	57	26.979232483808	"Transfer.area"	"Q4"
4	57	27.763696539466	"Transfer.area"	"Q4"
5	57	28.157655575695	"Transfer.area"	"Q4"
6	57	28.356043667254	"Transfer.area"	"Q4"
7	57	28.45608069848	"Transfer.area"	"Q4"
8	57	28.506557829173	"Transfer.area"	"Q4"
9	57	28.532036287836	"Transfer.area"	"Q4"
10	57	28.544898758073	"Transfer.area"	"Q4"
11	57	28.551392757857	"Transfer.area"	"Q4"
12	57	0	"Transfer.area"	"Q4"
13	57	28.556327105651	"Transfer.area"	"Q4"
14	57	0	"Transfer.area"	"Q4"
15	57	28.557585069793	"Transfer.area"	"Q4"
1	58	22.492186697994	"Transfer.area"	"Q4"
2	58	25.653167879506	"Transfer.area"	"Q4"
3	58	27.244010675779	"Transfer.area"	"Q4"
4	58	28.058036046523	"Transfer.area"	"Q4"
5	58	28.477685511412	"Transfer.area"	"Q4"
6	58	28.694807444207	"Transfer.area"	"Q4"
7	58	28.807347512531	"Transfer.area"	"Q4"
8	58	28.86573393301	"Transfer.area"	"Q4"
9	58	28.896039538919	"Transfer.area"	"Q4"
10	58	28.911773598661	"Transfer.area"	"Q4"
11	58	28.919943445121	"Transfer.area"	"Q4"
12	58	0	"Transfer.area"	"Q4"
13	58	28.926388975051	"Transfer.area"	"Q4"
14	58	0	"Transfer.area"	"Q4"
15	58	28.928127190719	"Transfer.area"	"Q4"
1	59	22.763617656247	"Transfer.area"	"Q4"
2	59	25.881645530917	"Transfer.area"	"Q4"
3	59	27.486204399023	"Transfer.area"	"Q4"
4	59	28.329034273817	"Transfer.area"	"Q4"
5	59	28.775934278533	"Transfer.area"	"Q4"
6	59	29.014005753771	"Transfer.area"	"Q4"
7	59	29.141135587442	"Transfer.area"	"Q4"
8	59	29.209108309714	"Transfer.area"	"Q4"
9	59	29.245475652584	"Transfer.area"	"Q4"
10	59	29.264940127955	"Transfer.area"	"Q4"
11	59	29.275359850481	"Transfer.area"	"Q4"
12	59	0	"Transfer.area"	"Q4"
13	59	0	"Transfer.area"	"Q4"
14	59	0	"Transfer.area"	"Q4"
15	59	29.286380394493	"Transfer.area"	"Q4"
1	60	22.483208432769	"Transfer.area"	"Q4"
2	60	25.521957084332	"Transfer.area"	"Q4"
3	60	27.062193560378	"Transfer.area"	"Q4"
4	60	27.858303143147	"Transfer.area"	"Q4"
5	60	28.273456186728	"Transfer.area"	"Q4"
6	60	28.49089009782	"Transfer.area"	"Q4"
7	60	28.60502055717	"Transfer.area"	"Q4"
8	60	28.664995379856	"Transfer.area"	"Q4"
9	60	28.696530411662	"Transfer.area"	"Q4"
10	60	28.713116807959	"Transfer.area"	"Q4"
11	60	28.721842127833	"Transfer.area"	"Q4"
12	60	28.7264324984	"Transfer.area"	"Q4"
13	60	0	"Transfer.area"	"Q4"
14	60	0	"Transfer.area"	"Q4"
15	60	28.730786797215	"Transfer.area"	"Q4"
1	61	23.119821110333	"Transfer.area"	"Q4"
2	61	26.317989788348	"Transfer.area"	"Q4"
3	61	27.992629588486	"Transfer.area"	"Q4"
4	61	28.888954408396	"Transfer.area"	"Q4"
5	61	29.373615301528	"Transfer.area"	"Q4"
6	61	29.637031189059	"Transfer.area"	"Q4"
7	61	29.780585002654	"Transfer.area"	"Q4"
8	61	29.85893012997	"Transfer.area"	"Q4"
9	61	29.901720539656	"Transfer.area"	"Q4"
10	61	29.925101589273	"Transfer.area"	"Q4"
11	61	0	"Transfer.area"	"Q4"
12	61	0	"Transfer.area"	"Q4"
13	61	0	"Transfer.area"	"Q4"
14	61	0	"Transfer.area"	"Q4"
15	61	29.951911350757	"Transfer.area"	"Q4"
1	62	22.221198432185	"Transfer.area"	"Q4"
2	62	25.064411443152	"Transfer.area"	"Q4"
3	62	26.555102333409	"Transfer.area"	"Q4"
4	62	27.357439567631	"Transfer.area"	"Q4"
5	62	27.794615159703	"Transfer.area"	"Q4"
6	62	28.034310965441	"Transfer.area"	"Q4"
7	62	28.166165161535	"Transfer.area"	"Q4"
8	62	28.238825574041	"Transfer.area"	"Q4"
9	62	28.278905014803	"Transfer.area"	"Q4"
10	62	28.301024533138	"Transfer.area"	"Q4"
11	62	28.313235676031	"Transfer.area"	"Q4"
12	62	0	"Transfer.area"	"Q4"
13	62	0	"Transfer.area"	"Q4"
14	62	0	"Transfer.area"	"Q4"
15	62	28.326892240686	"Transfer.area"	"Q4"
1	63	22.363185933832	"Transfer.area"	"Q4"
2	63	25.538663523021	"Transfer.area"	"Q4"
3	63	27.193963627317	"Transfer.area"	"Q4"
4	63	28.074223175211	"Transfer.area"	"Q4"
5	63	28.546669414578	"Transfer.area"	"Q4"
6	63	28.801411295887	"Transfer.area"	"Q4"
7	63	28.93909788586	"Transfer.area"	"Q4"
8	63	29.013611586019	"Transfer.area"	"Q4"
9	63	29.05396468851	"Transfer.area"	"Q4"
10	63	29.075826055465	"Transfer.area"	"Q4"
11	63	29.087671841772	"Transfer.area"	"Q4"
12	63	29.094091281183	"Transfer.area"	"Q4"
13	63	0	"Transfer.area"	"Q4"
14	63	0	"Transfer.area"	"Q4"
15	63	29.100477692573	"Transfer.area"	"Q4"
1	64	23.595092284151	"Transfer.area"	"Q4"
2	64	26.844056756104	"Transfer.area"	"Q4"
3	64	28.513996794615	"Transfer.area"	"Q4"
4	64	29.389748351731	"Transfer.area"	"Q4"
5	64	29.853256209791	"Transfer.area"	"Q4"
6	64	30.099696695108	"Transfer.area"	"Q4"
7	64	30.231032680258	"Transfer.area"	"Q4"
8	64	30.301111640981	"Transfer.area"	"Q4"
9	64	30.338528979102	"Transfer.area"	"Q4"
10	64	30.358514136655	"Transfer.area"	"Q4"
11	64	30.369190463859	"Transfer.area"	"Q4"
12	64	30.374894452384	"Transfer.area"	"Q4"
13	64	30.377942053212	"Transfer.area"	"Q4"
14	64	0	"Transfer.area"	"Q4"
15	64	30.380440467119	"Transfer.area"	"Q4"
1	65	22.372966646914	"Transfer.area"	"Q4"
2	65	25.373957028413	"Transfer.area"	"Q4"
3	65	26.910732535549	"Transfer.area"	"Q4"
4	65	27.714486935351	"Transfer.area"	"Q4"
5	65	28.13894015907	"Transfer.area"	"Q4"
6	65	28.364161664674	"Transfer.area"	"Q4"
7	65	28.483960793745	"Transfer.area"	"Q4"
8	65	28.547765604763	"Transfer.area"	"Q4"
9	65	28.581770900582	"Transfer.area"	"Q4"
10	65	28.599900794786	"Transfer.area"	"Q4"
11	65	28.609568573775	"Transfer.area"	"Q4"
12	65	28.614724446788	"Transfer.area"	"Q4"
13	65	28.617474247299	"Transfer.area"	"Q4"
14	65	0	"Transfer.area"	"Q4"
15	65	0	"Transfer.area"	"Q4"
1	66	22.518001312652	"Transfer.area"	"Q4"
2	66	25.656632796226	"Transfer.area"	"Q4"
3	66	27.241829437775	"Transfer.area"	"Q4"
4	66	28.056542283278	"Transfer.area"	"Q4"
5	66	28.478572895136	"Transfer.area"	"Q4"
6	66	28.698027975862	"Transfer.area"	"Q4"
7	66	28.812364430681	"Transfer.area"	"Q4"
8	66	28.87199281659	"Transfer.area"	"Q4"
9	66	28.903105922805	"Transfer.area"	"Q4"
10	66	28.919344538876	"Transfer.area"	"Q4"
11	66	28.92782100264	"Transfer.area"	"Q4"
12	66	0	"Transfer.area"	"Q4"
13	66	0	"Transfer.area"	"Q4"
14	66	0	"Transfer.area"	"Q4"
15	66	28.9363916676	"Transfer.area"	"Q4"
1	67	22.518316965488	"Transfer.area"	"Q4"
2	67	25.665119849434	"Transfer.area"	"Q4"
3	67	27.256200139936	"Transfer.area"	"Q4"
4	67	28.074821902948	"Transfer.area"	"Q4"
5	67	28.499334432232	"Transfer.area"	"Q4"
6	67	28.720318274625	"Transfer.area"	"Q4"
7	67	28.83557571037	"Transfer.area"	"Q4"
8	67	28.895749531169	"Transfer.area"	"Q4"
9	67	28.927181307991	"Transfer.area"	"Q4"
10	67	28.943604066127	"Transfer.area"	"Q4"
11	67	28.952185969853	"Transfer.area"	"Q4"
12	67	0	"Transfer.area"	"Q4"
13	67	28.959014764392	"Transfer.area"	"Q4"
14	67	0	"Transfer.area"	"Q4"
15	67	0	"Transfer.area"	"Q4"
1	68	22.771165063762	"Transfer.area"	"Q4"
2	68	25.879099954355	"Transfer.area"	"Q4"
3	68	27.405138899803	"Transfer.area"	"Q4"
4	68	28.166171203704	"Transfer.area"	"Q4"
5	68	28.548303941596	"Transfer.area"	"Q4"
6	68	28.740805698808	"Transfer.area"	"Q4"
7	68	28.837933896827	"Transfer.area"	"Q4"
8	68	28.886979417402	"Transfer.area"	"Q4"
9	68	28.911755095188	"Transfer.area"	"Q4"
10	68	28.924273194996	"Transfer.area"	"Q4"
11	68	28.93059869686	"Transfer.area"	"Q4"
12	68	28.933795188954	"Transfer.area"	"Q4"
13	68	28.935410527023	"Transfer.area"	"Q4"
14	68	0	"Transfer.area"	"Q4"
15	68	0	"Transfer.area"	"Q4"
1	69	22.999227008419	"Transfer.area"	"Q4"
2	69	25.989083407638	"Transfer.area"	"Q4"
3	69	27.484214985922	"Transfer.area"	"Q4"
4	69	28.247111088264	"Transfer.area"	"Q4"
5	69	28.639924454159	"Transfer.area"	"Q4"
6	69	28.843072744412	"Transfer.area"	"Q4"
7	69	28.948364934763	"Transfer.area"	"Q4"
8	69	29.002999441016	"Transfer.area"	"Q4"
9	69	29.031364847621	"Transfer.area"	"Q4"
10	69	29.046096139917	"Transfer.area"	"Q4"
11	69	29.05374787575	"Transfer.area"	"Q4"
12	69	29.057722664035	"Transfer.area"	"Q4"
13	69	29.059787502866	"Transfer.area"	"Q4"
14	69	0	"Transfer.area"	"Q4"
15	69	0	"Transfer.area"	"Q4"
1	70	22.070253289791	"Transfer.area"	"Q4"
2	70	25.241205976877	"Transfer.area"	"Q4"
3	70	26.857886389458	"Transfer.area"	"Q4"
4	70	27.69607782239	"Transfer.area"	"Q4"
5	70	28.133969511168	"Transfer.area"	"Q4"
6	70	28.363588534569	"Transfer.area"	"Q4"
7	70	28.484222557184	"Transfer.area"	"Q4"
8	70	28.547661464116	"Transfer.area"	"Q4"
9	70	28.581039635821	"Transfer.area"	"Q4"
10	70	28.598606131057	"Transfer.area"	"Q4"
11	70	28.607852441192	"Transfer.area"	"Q4"
12	70	28.612719692033	"Transfer.area"	"Q4"
13	70	28.61528190841	"Transfer.area"	"Q4"
14	70	0	"Transfer.area"	"Q4"
15	70	0	"Transfer.area"	"Q4"
1	71	23.051073166679	"Transfer.area"	"Q4"
2	71	25.97942196275	"Transfer.area"	"Q4"
3	71	27.521369137209	"Transfer.area"	"Q4"
4	71	28.355579640598	"Transfer.area"	"Q4"
5	71	28.812673687141	"Transfer.area"	"Q4"
6	71	29.064761954066	"Transfer.area"	"Q4"
7	71	29.204268729723	"Transfer.area"	"Q4"
8	71	29.281616663132	"Transfer.area"	"Q4"
9	71	29.324545247774	"Transfer.area"	"Q4"
10	71	29.348384331314	"Transfer.area"	"Q4"
11	71	0	"Transfer.area"	"Q4"
12	71	29.368984137572	"Transfer.area"	"Q4"
13	71	29.373072201153	"Transfer.area"	"Q4"
14	71	0	"Transfer.area"	"Q4"
15	71	0	"Transfer.area"	"Q4"
1	72	21.941731868425	"Transfer.area"	"Q4"
2	72	24.99808853312	"Transfer.area"	"Q4"
3	72	26.587706287225	"Transfer.area"	"Q4"
4	72	27.431829112284	"Transfer.area"	"Q4"
5	72	27.884403076682	"Transfer.area"	"Q4"
6	72	28.128218078672	"Transfer.area"	"Q4"
7	72	28.259896898131	"Transfer.area"	"Q4"
8	72	28.331107748225	"Transfer.area"	"Q4"
9	72	28.369645296569	"Transfer.area"	"Q4"
10	72	28.390508816696	"Transfer.area"	"Q4"
11	72	28.401806267794	"Transfer.area"	"Q4"
12	72	28.407924439731	"Transfer.area"	"Q4"
13	72	28.411237955423	"Transfer.area"	"Q4"
14	72	0	"Transfer.area"	"Q4"
15	72	28.414004552642	"Transfer.area"	"Q4"
1	73	22.231319738845	"Transfer.area"	"Q4"
2	73	25.253391793893	"Transfer.area"	"Q4"
3	73	26.774998602407	"Transfer.area"	"Q4"
4	73	27.555430691657	"Transfer.area"	"Q4"
5	73	27.959065302427	"Transfer.area"	"Q4"
6	73	28.168669935888	"Transfer.area"	"Q4"
7	73	28.277738272039	"Transfer.area"	"Q4"
8	73	28.334551549531	"Transfer.area"	"Q4"
9	73	28.364161330613	"Transfer.area"	"Q4"
