"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
14	28	0.227422455967	"27.4.aE"	"Q4"
15	28	0.232384019722	"27.4.aE"	"Q4"
1	29	0.125597898672	"27.4.aE"	"Q4"
2	29	0.145523234833	"27.4.aE"	"Q4"
3	29	0.161374415257	"27.4.aE"	"Q4"
4	29	0.174771062506	"27.4.aE"	"Q4"
5	29	0.186495975566	"27.4.aE"	"Q4"
6	29	0.196994934763	"27.4.aE"	"Q4"
7	29	0.206548995843	"27.4.aE"	"Q4"
8	29	0.215348193422	"27.4.aE"	"Q4"
9	29	0.223527770034	"27.4.aE"	"Q4"
10	29	0.231187822508	"27.4.aE"	"Q4"
11	29	0.238404769211	"27.4.aE"	"Q4"
12	29	0.245238438454	"27.4.aE"	"Q4"
13	29	0.251736656784	"27.4.aE"	"Q4"
14	29	0.257938333623	"27.4.aE"	"Q4"
15	29	0.263875601861	"27.4.aE"	"Q4"
1	30	0.121833976383	"27.4.aE"	"Q4"
2	30	0.140610486611	"27.4.aE"	"Q4"
3	30	0.155498401066	"27.4.aE"	"Q4"
4	30	0.168050457671	"27.4.aE"	"Q4"
5	30	0.179015111505	"27.4.aE"	"Q4"
6	30	0.188817715312	"27.4.aE"	"Q4"
7	30	0.197726001646	"27.4.aE"	"Q4"
8	30	0.205920743825	"27.4.aE"	"Q4"
9	30	0.213530437708	"27.4.aE"	"Q4"
10	30	0.220650085147	"27.4.aE"	"Q4"
11	30	0.227352145413	"27.4.aE"	"Q4"
12	30	0.233693298086	"27.4.aE"	"Q4"
13	30	0.239718816757	"27.4.aE"	"Q4"
14	30	0.245465507029	"27.4.aE"	"Q4"
15	30	0.250963743836	"27.4.aE"	"Q4"
1	31	0.124483551036	"27.4.aE"	"Q4"
2	31	0.142524035218	"27.4.aE"	"Q4"
3	31	0.156731994474	"27.4.aE"	"Q4"
4	31	0.168651573804	"27.4.aE"	"Q4"
5	31	0.179023004231	"27.4.aE"	"Q4"
6	31	0.188265212851	"27.4.aE"	"Q4"
7	31	0.196640996676	"27.4.aE"	"Q4"
8	31	0.204327290627	"27.4.aE"	"Q4"
9	31	0.211449551577	"27.4.aE"	"Q4"
10	31	0.218100332329	"27.4.aE"	"Q4"
11	31	0.224350086415	"27.4.aE"	"Q4"
12	31	0.230253827024	"27.4.aE"	"Q4"
13	31	0.235855425675	"27.4.aE"	"Q4"
14	31	0.241190495054	"27.4.aE"	"Q4"
15	31	0.246288385054	"27.4.aE"	"Q4"
1	32	0.121312251669	"27.4.aE"	"Q4"
2	32	0.139730524962	"27.4.aE"	"Q4"
3	32	0.154309899485	"27.4.aE"	"Q4"
4	32	0.166586708326	"27.4.aE"	"Q4"
5	32	0.177300488472	"27.4.aE"	"Q4"
6	32	0.186871089121	"27.4.aE"	"Q4"
7	32	0.195562556636	"27.4.aE"	"Q4"
8	32	0.203553049035	"27.4.aE"	"Q4"
9	32	0.21096912544	"27.4.aE"	"Q4"
10	32	0.217904305093	"27.4.aE"	"Q4"
11	32	0.224429881847	"27.4.aE"	"Q4"
12	32	0.230601599151	"27.4.aE"	"Q4"
13	32	0.236463964963	"27.4.aE"	"Q4"
14	32	0.242053149075	"27.4.aE"	"Q4"
15	32	0.247398991461	"27.4.aE"	"Q4"
1	33	0.109552577907	"27.4.aE"	"Q4"
2	33	0.126201897744	"27.4.aE"	"Q4"
3	33	0.139382472754	"27.4.aE"	"Q4"
4	33	0.150482295876	"27.4.aE"	"Q4"
5	33	0.160169558269	"27.4.aE"	"Q4"
6	33	0.168823630568	"27.4.aE"	"Q4"
7	33	0.176683115037	"27.4.aE"	"Q4"
8	33	0.183909009484	"27.4.aE"	"Q4"
9	33	0.190615687447	"27.4.aE"	"Q4"
10	33	0.196887666799	"27.4.aE"	"Q4"
11	33	0.202789381302	"27.4.aE"	"Q4"
12	33	0.208371212074	"27.4.aE"	"Q4"
13	33	0.213673386618	"27.4.aE"	"Q4"
14	33	0.21872859697	"27.4.aE"	"Q4"
15	33	0.223563814576	"27.4.aE"	"Q4"
1	34	0.132354495216	"27.4.aE"	"Q4"
2	34	0.152812091431	"27.4.aE"	"Q4"
3	34	0.169038298507	"27.4.aE"	"Q4"
4	34	0.182721987158	"27.4.aE"	"Q4"
5	34	0.194677450303	"27.4.aE"	"Q4"
6	34	0.205367551198	"27.4.aE"	"Q4"
7	34	0.215083681068	"27.4.aE"	"Q4"
8	34	0.224022615047	"27.4.aE"	"Q4"
9	34	0.232324240178	"27.4.aE"	"Q4"
10	34	0.240091991277	"27.4.aE"	"Q4"
11	34	0.247404767094	"27.4.aE"	"Q4"
12	34	0.254324289676	"27.4.aE"	"Q4"
13	34	0.260899864252	"27.4.aE"	"Q4"
14	34	0.267171576903	"27.4.aE"	"Q4"
15	34	0.273172512107	"27.4.aE"	"Q4"
1	35	0.116865424173	"27.4.aE"	"Q4"
2	35	0.134344960512	"27.4.aE"	"Q4"
3	35	0.148158355363	"27.4.aE"	"Q4"
4	35	0.159776041119	"27.4.aE"	"Q4"
5	35	0.169904879123	"27.4.aE"	"Q4"
6	35	0.178945757755	"27.4.aE"	"Q4"
7	35	0.187150589712	"27.4.aE"	"Q4"
8	35	0.194689227244	"27.4.aE"	"Q4"
9	35	0.201682256152	"27.4.aE"	"Q4"
10	35	0.20821873412	"27.4.aE"	"Q4"
11	35	0.214366521244	"27.4.aE"	"Q4"
12	35	0.220178653168	"27.4.aE"	"Q4"
13	35	0.225697459037	"27.4.aE"	"Q4"
14	35	0.230957325454	"27.4.aE"	"Q4"
15	35	0.235986611669	"27.4.aE"	"Q4"
1	36	0.118209306269	"27.4.aE"	"Q4"
2	36	0.135944756596	"27.4.aE"	"Q4"
3	36	0.149965176698	"27.4.aE"	"Q4"
4	36	0.161759931781	"27.4.aE"	"Q4"
5	36	0.17204518343	"27.4.aE"	"Q4"
