"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"SalgslagID"	"Salgslag"	"Salgslag_kode"
"1584455"	1	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584455"	2	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584456"	2	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585665"	1	"2013"	"M 0001HØ"	2022	"29.08.2022"	"11"	NA	"30"	"13"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584940"	3	"2013"	"TR0019F"	2022	"20.08.2022"	"11"	NA	"30"	"13"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584416"	1	"2013"	"TR0004O"	2022	"13.08.2022"	"11"	NA	"34"	"05"	79.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585537"	2	"2013"	"M 0022HØ"	2022	"27.08.2022"	"11"	NA	"30"	"14"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585020"	1	"2013"	"ST0001O"	2022	"21.08.2022"	"11"	NA	"30"	"04"	37.49	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584457"	2	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"30"	"14"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584941"	1	"2013"	"TR0019F"	2022	"20.08.2022"	"11"	NA	"30"	"13"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585585"	3	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"13"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585435"	1	"2013"	"SF0028B"	2022	"26.08.2022"	"11"	NA	"30"	"14"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584659"	2	"2013"	"VL0225AV"	2022	"16.08.2022"	"11"	NA	"34"	"05"	54.27	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584936"	3	"2013"	"T 0055G"	2022	"20.08.2022"	"11"	NA	"30"	"13"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585020"	2	"2013"	"ST0001O"	2022	"21.08.2022"	"11"	NA	"30"	"04"	37.49	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584415"	1	"2013"	"TR0004O"	2022	"13.08.2022"	"11"	NA	"34"	"05"	79.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585534"	1	"2013"	"M 0022HØ"	2022	"27.08.2022"	"11"	NA	"30"	"14"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585535"	1	"2013"	"M 0022HØ"	2022	"27.08.2022"	"11"	NA	"30"	"14"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584401"	1	"2013"	"T 0200LK"	2022	"13.08.2022"	"11"	NA	"34"	"05"	39.7	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584401"	3	"2013"	"T 0200LK"	2022	"13.08.2022"	"11"	NA	"34"	"05"	39.7	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586898"	2	"2013"	"M 0250HØ"	2022	"12.09.2022"	"11"	NA	"08"	"55"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586899"	2	"2013"	"M 0250HØ"	2022	"12.09.2022"	"11"	NA	"08"	"55"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584650"	1	"2013"	"H 0002F"	2022	"16.08.2022"	"11"	NA	"30"	"14"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584353"	1	"2013"	"M 0022HØ"	2022	"12.08.2022"	"11"	NA	"34"	"05"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584305"	1	"2013"	"H 0099AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584305"	2	"2013"	"H 0099AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584937"	1	"2013"	"T 0055G"	2022	"20.08.2022"	"11"	NA	"30"	"13"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585945"	1	"2013"	"N 0200B"	2022	"01.09.2022"	"11"	NA	"30"	"14"	69.77	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585665"	2	"2013"	"M 0001HØ"	2022	"29.08.2022"	"11"	NA	"30"	"13"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584641"	1	"2013"	"M 0003HØ"	2022	"16.08.2022"	"11"	NA	"34"	"05"	67.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584562"	1	"2013"	"T 0050LK"	2022	"16.08.2022"	"11"	NA	"34"	"05"	36.39	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584299"	1	"2013"	"H 0058AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	71.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584304"	2	"2013"	"H 0099AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584937"	2	"2013"	"T 0055G"	2022	"20.08.2022"	"11"	NA	"30"	"13"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585583"	1	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"14"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584941"	2	"2013"	"TR0019F"	2022	"20.08.2022"	"11"	NA	"30"	"13"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584703"	2	"2013"	"M 0029HØ"	2022	"17.08.2022"	"11"	NA	"30"	"13"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585585"	1	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"13"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585664"	1	"2013"	"M 0001HØ"	2022	"29.08.2022"	"11"	NA	"30"	"14"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585171"	1	"2013"	"VL0063AV"	2022	"22.08.2022"	"11"	NA	"30"	"14"	61.75	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585584"	2	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"13"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585585"	2	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"13"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584940"	2	"2013"	"TR0019F"	2022	"20.08.2022"	"11"	NA	"30"	"13"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585666"	1	"2013"	"M 0001HØ"	2022	"29.08.2022"	"11"	NA	"30"	"14"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585004"	1	"2013"	"SF0045A"	2022	"21.08.2022"	"11"	NA	"30"	"14"	32.42	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584346"	1	"2013"	"H 0001BN"	2022	"12.08.2022"	"11"	NA	"34"	"05"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585583"	2	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"14"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584561"	1	"2013"	"N 0346Ø"	2022	"15.08.2022"	"11"	NA	"34"	"05"	38.65	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584936"	2	"2013"	"T 0055G"	2022	"20.08.2022"	"11"	NA	"30"	"13"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584401"	2	"2013"	"T 0200LK"	2022	"13.08.2022"	"11"	NA	"34"	"05"	39.7	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585435"	2	"2013"	"SF0028B"	2022	"26.08.2022"	"11"	NA	"30"	"14"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584940"	1	"2013"	"TR0019F"	2022	"20.08.2022"	"11"	NA	"30"	"13"	64	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584423"	2	"2013"	"M 0189A"	2022	"13.08.2022"	"11"	NA	"34"	"05"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585890"	1	"2013"	"AG0014K"	2022	"31.08.2022"	"11"	NA	"30"	"14"	44.85	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585891"	1	"2013"	"AG0014K"	2022	"31.08.2022"	"11"	NA	"30"	"14"	44.85	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584659"	1	"2013"	"VL0225AV"	2022	"16.08.2022"	"11"	NA	"34"	"05"	54.27	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584660"	2	"2013"	"VL0225AV"	2022	"16.08.2022"	"11"	NA	"34"	"05"	54.27	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584936"	1	"2013"	"T 0055G"	2022	"20.08.2022"	"11"	NA	"30"	"13"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584400"	1	"2013"	"H 0004O"	2022	"13.08.2022"	"11"	NA	"34"	"05"	59.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584428"	1	"2013"	"H 0004O"	2022	"13.08.2022"	"11"	NA	"37"	"02"	59.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584969"	1	"2013"	"Ø 0300H"	2022	"21.08.2022"	"11"	NA	"30"	"13"	27.91	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585584"	1	"2013"	"M 0189A"	2022	"28.08.2022"	"11"	NA	"30"	"13"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584659"	3	"2013"	"VL0225AV"	2022	"16.08.2022"	"11"	NA	"34"	"05"	54.27	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585171"	2	"2013"	"VL0063AV"	2022	"22.08.2022"	"11"	NA	"30"	"14"	61.75	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585171"	3	"2013"	"VL0063AV"	2022	"22.08.2022"	"11"	NA	"30"	"14"	61.75	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584423"	1	"2013"	"M 0189A"	2022	"13.08.2022"	"11"	NA	"34"	"05"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584424"	1	"2013"	"M 0189A"	2022	"13.08.2022"	"11"	NA	"34"	"05"	74.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585536"	1	"2013"	"M 0022HØ"	2022	"27.08.2022"	"11"	NA	"30"	"14"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584299"	2	"2013"	"H 0058AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	71.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584304"	1	"2013"	"H 0099AV"	2022	"09.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584352"	1	"2013"	"M 0022HØ"	2022	"12.08.2022"	"11"	NA	"34"	"05"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585286"	1	"2013"	"M 0150HØ"	2022	"24.08.2022"	"11"	NA	"30"	"14"	80.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585287"	1	"2013"	"M 0150HØ"	2022	"24.08.2022"	"11"	NA	"30"	"14"	80.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584348"	1	"2013"	"H 0001BN"	2022	"12.08.2022"	"11"	NA	"34"	"05"	75.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584457"	1	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"30"	"14"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584522"	1	"2013"	"TF0195M"	2022	"15.08.2022"	"11"	NA	"37"	"02"	62.6	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584456"	1	"2013"	"H 0099AV"	2022	"14.08.2022"	"11"	NA	"34"	"05"	74.2	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584660"	1	"2013"	"VL0225AV"	2022	"16.08.2022"	"11"	NA	"34"	"05"	54.27	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585743"	2	"2013"	"R 0020V"	2022	"29.08.2022"	"11"	NA	"30"	"14"	49.9	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585708"	2	"2013"	"VA0110S"	2022	"29.08.2022"	"53"	NA	"30"	"13"	37.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584547"	1	"2013"	"T 0055G"	2022	"15.08.2022"	"53"	NA	"34"	"05"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584968"	1	"2013"	"VA0110S"	2022	"21.08.2022"	"53"	NA	"28"	"02"	37.3	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1585011"	3	"2013"	"H 0021F"	2022	"21.08.2022"	"53"	NA	"30"	"14"	69.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1589849"	4	"2013"	"M 0029HØ"	2022	"14.11.2022"	"53"	NA	"42"	"24"	77.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587764"	6	"2013"	"EA11"	2022	"28.09.2022"	"53"	NA	"59"	"10"	NA	"ISL"	0	951206091	"Norges Sildesalgslag"	"8"
"1586846"	2	"2013"	"VL0264AV"	2022	"12.09.2022"	"53"	NA	"28"	"51"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584547"	3	"2013"	"T 0055G"	2022	"15.08.2022"	"53"	NA	"34"	"05"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585011"	1	"2013"	"H 0021F"	2022	"21.08.2022"	"53"	NA	"30"	"14"	69.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585011"	2	"2013"	"H 0021F"	2022	"21.08.2022"	"53"	NA	"30"	"14"	69.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587105"	2	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587158"	1	"2013"	"H 0001AV"	2022	"20.09.2022"	"53"	NA	"30"	"14"	67	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587158"	2	"2013"	"H 0001AV"	2022	"20.09.2022"	"53"	NA	"30"	"14"	67	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1582856"	4	"2013"	"H 0004AV"	2022	"01.06.2022"	"53"	NA	"08"	"07"	76.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1582822"	5	"2013"	"N 0024ME"	2022	"30.05.2022"	"53"	NA	"08"	"06"	67.4	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587526"	1	"2013"	"H 0026AV"	2022	"24.09.2022"	"53"	NA	"30"	"09"	70	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584206"	4	"2013"	"M 0400A"	2022	"05.08.2022"	"53"	NA	"28"	"09"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1582630"	4	"2013"	"H 0021F"	2022	"20.05.2022"	"53"	NA	"08"	"09"	69.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587101"	1	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587103"	1	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585397"	1	"2013"	"VL0001ØN"	2022	"26.08.2022"	"53"	NA	"30"	"14"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585397"	3	"2013"	"VL0001ØN"	2022	"26.08.2022"	"53"	NA	"30"	"14"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584547"	2	"2013"	"T 0055G"	2022	"15.08.2022"	"53"	NA	"34"	"05"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586940"	2	"2013"	"N 0400B"	2022	"13.09.2022"	"53"	NA	"28"	"51"	80.16	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586940"	3	"2013"	"N 0400B"	2022	"13.09.2022"	"53"	NA	"28"	"51"	80.16	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587319"	2	"2013"	"VL0009AV"	2022	"22.09.2022"	"53"	NA	"30"	"08"	74.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584268"	4	"2013"	"VL0182AV"	2022	"08.08.2022"	"53"	NA	"28"	"09"	74.6	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586628"	1	"2013"	"M 0400A"	2022	"10.09.2022"	"53"	NA	"42"	"84"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585314"	1	"2013"	"T 0055G"	2022	"25.08.2022"	"53"	NA	"30"	"14"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585826"	3	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585642"	1	"2013"	"M 0023HØ"	2022	"29.08.2022"	"53"	NA	"30"	"13"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585707"	3	"2013"	"VA0110S"	2022	"29.08.2022"	"53"	NA	"30"	"13"	37.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585314"	2	"2013"	"T 0055G"	2022	"25.08.2022"	"53"	NA	"30"	"14"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585315"	1	"2013"	"T 0055G"	2022	"25.08.2022"	"53"	NA	"30"	"14"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586846"	1	"2013"	"VL0264AV"	2022	"12.09.2022"	"53"	NA	"28"	"51"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587235"	1	"2013"	"VL0001ØN"	2022	"21.09.2022"	"53"	NA	"30"	"08"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585708"	1	"2013"	"VA0110S"	2022	"29.08.2022"	"53"	NA	"30"	"13"	37.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585640"	2	"2013"	"M 0023HØ"	2022	"29.08.2022"	"53"	NA	"30"	"13"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587278"	1	"2013"	"H 0001AV"	2022	"20.09.2022"	"53"	NA	"30"	"14"	67	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586119"	2	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"52"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585946"	2	"2013"	"N 0200B"	2022	"01.09.2022"	"53"	NA	"30"	"14"	69.77	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585396"	1	"2013"	"VL0001ØN"	2022	"26.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585640"	1	"2013"	"M 0023HØ"	2022	"29.08.2022"	"53"	NA	"30"	"13"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586119"	1	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"52"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586119"	3	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"52"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585824"	1	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585825"	2	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585707"	2	"2013"	"VA0110S"	2022	"29.08.2022"	"53"	NA	"30"	"13"	37.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585707"	1	"2013"	"VA0110S"	2022	"29.08.2022"	"53"	NA	"30"	"13"	37.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585641"	1	"2013"	"M 0023HØ"	2022	"29.08.2022"	"53"	NA	"30"	"13"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586897"	1	"2013"	"M 0250HØ"	2022	"12.09.2022"	"53"	NA	"08"	"55"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587527"	1	"2013"	"H 0026AV"	2022	"24.09.2022"	"53"	NA	"30"	"08"	70	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587235"	2	"2013"	"VL0001ØN"	2022	"21.09.2022"	"53"	NA	"30"	"08"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587236"	2	"2013"	"VL0001ØN"	2022	"21.09.2022"	"53"	NA	"30"	"08"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586120"	1	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"51"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585826"	2	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586120"	4	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"51"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586539"	2	"2013"	"T 0055G"	2022	"09.09.2022"	"53"	NA	"42"	"84"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586710"	1	"2013"	"H 0001AV"	2022	"11.09.2022"	"53"	NA	"28"	"52"	67	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586539"	3	"2013"	"T 0055G"	2022	"09.09.2022"	"53"	NA	"42"	"84"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586538"	1	"2013"	"M 0040HØ"	2022	"09.09.2022"	"53"	NA	"42"	"84"	70.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586538"	2	"2013"	"M 0040HØ"	2022	"09.09.2022"	"53"	NA	"42"	"84"	70.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586845"	2	"2013"	"VL0264AV"	2022	"12.09.2022"	"53"	NA	"28"	"51"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586687"	2	"2013"	"M 0023HØ"	2022	"11.09.2022"	"53"	NA	"28"	"54"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586687"	5	"2013"	"M 0023HØ"	2022	"11.09.2022"	"53"	NA	"28"	"54"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587104"	1	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586629"	1	"2013"	"M 0400A"	2022	"10.09.2022"	"53"	NA	"42"	"84"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586631"	1	"2013"	"M 0400A"	2022	"10.09.2022"	"53"	NA	"42"	"84"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585825"	1	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586537"	1	"2013"	"M 0040HØ"	2022	"09.09.2022"	"53"	NA	"42"	"84"	70.3	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586688"	1	"2013"	"M 0023HØ"	2022	"11.09.2022"	"53"	NA	"28"	"52"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586710"	2	"2013"	"H 0001AV"	2022	"11.09.2022"	"53"	NA	"28"	"52"	67	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587234"	1	"2013"	"VL0001ØN"	2022	"21.09.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586539"	1	"2013"	"T 0055G"	2022	"09.09.2022"	"53"	NA	"42"	"84"	69.99	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586630"	1	"2013"	"M 0400A"	2022	"10.09.2022"	"53"	NA	"30"	"04"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586630"	2	"2013"	"M 0400A"	2022	"10.09.2022"	"53"	NA	"30"	"04"	80	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587236"	1	"2013"	"VL0001ØN"	2022	"21.09.2022"	"53"	NA	"30"	"08"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586897"	2	"2013"	"M 0250HØ"	2022	"12.09.2022"	"53"	NA	"08"	"55"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586120"	2	"2013"	"M 0023HØ"	2022	"04.09.2022"	"53"	NA	"28"	"51"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587102"	1	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585946"	1	"2013"	"N 0200B"	2022	"01.09.2022"	"53"	NA	"30"	"14"	69.77	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1584968"	2	"2013"	"VA0110S"	2022	"21.08.2022"	"53"	NA	"28"	"02"	37.3	"NOR"	8	951206091	"Norges Sildesalgslag"	"8"
"1586845"	4	"2013"	"VL0264AV"	2022	"12.09.2022"	"53"	NA	"28"	"51"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586687"	1	"2013"	"M 0023HØ"	2022	"11.09.2022"	"53"	NA	"28"	"54"	69.95	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1586940"	1	"2013"	"N 0400B"	2022	"13.09.2022"	"53"	NA	"28"	"51"	80.16	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587319"	1	"2013"	"VL0009AV"	2022	"22.09.2022"	"53"	NA	"30"	"08"	74.5	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1587105"	1	"2013"	"VL0264AV"	2022	"19.09.2022"	"53"	NA	"30"	"14"	87.8	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
"1585824"	2	"2013"	"VL0001ØN"	2022	"31.08.2022"	"53"	NA	"30"	"13"	86.1	"NOR"	0	951206091	"Norges Sildesalgslag"	"8"
