"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1564386"	2	"2013"	"T 0025I"	2020	"02.06.2020"	"11"	NA	"08"	"11"	54.27	"NOR"	0	"FRANTSEN JUNIOR"	"1966009766"	"LJDR"	"5"	"28 m og over"	693	589	1966	1980	2000	1984	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5413	"IBESTAD"	54	"Troms og Finnmark"	NA	"NORGE"
"1564586"	2	"2013"	"SF0028B"	2020	"10.06.2020"	"11"	NA	"08"	"53"	64	"NOR"	0	"VESTFART"	"2001016521"	"LLRG"	"5"	"28 m og over"	1517	NA	2001	NA	4700	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4648	"BREMANGER"	46	"Vestland"	NA	"NORGE"
"1564573"	2	"2013"	"H 0001BN"	2020	"10.06.2020"	"11"	NA	"08"	"53"	75.4	"NOR"	0	"BRENNHOLM"	"2007037869"	"LIWG"	"5"	"28 m og over"	2715	NA	2004	NA	6870	2007	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1564334"	2	"2013"	"H 0010AM"	2020	"31.05.2020"	"11"	NA	"08"	"54"	57.5	"NOR"	0	"FONNES"	"2004030226"	"LMWF"	"5"	"28 m og over"	1306	NA	2004	NA	3700	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4632	"AUSTRHEIM"	46	"Vestland"	NA	"NORGE"
"1566860"	6	"2013"	"M 0031HØ"	2020	"05.09.2020"	"53"	NA	"41"	"34"	62.6	"NOR"	0	"GOLLENES"	"2011055848"	"LCOH"	"5"	"28 m og over"	1427	NA	2011	NA	4160	2011	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1563832"	6	"2013"	"R 0001K"	2020	"12.04.2020"	"53"	NA	"08"	"14"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1566020"	3	"2013"	"R 0022B"	2020	"06.08.2020"	"53"	NA	"28"	"09"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1566590"	2	"2013"	"M 0021HØ"	2020	"28.08.2020"	"53"	NA	"42"	"24"	67.9	"NOR"	0	"HERØYFJORD"	"2007039208"	"LAXI"	"5"	"28 m og over"	1614	NA	1998	2004	7500	1998	"01.01.2018"	"01.03.2021 23:59:59"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1566887"	14	"2013"	"R 0022B"	2020	"06.09.2020"	"53"	NA	"28"	"09"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1565569"	3	"2013"	"R 0007K"	2020	"11.07.2020"	"53"	NA	"08"	"14"	60.4	"NOR"	0	"VEA"	"2004026585"	"LMMJ"	"5"	"28 m og over"	1475	NA	2003	NA	3900	2003	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565877"	4	"2013"	"H 0002F"	2020	"29.07.2020"	"53"	NA	"28"	"10"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566584"	7	"2013"	"R 0022B"	2020	"28.08.2020"	"53"	NA	"28"	"10"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1566961"	4	"2013"	"R 0001K"	2020	"08.09.2020"	"53"	NA	"28"	"09"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565901"	7	"2013"	"H 0004B"	2020	"31.07.2020"	"53"	NA	"08"	"14"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564008"	5	"2013"	"R 0003K"	2020	"06.05.2020"	"53"	NA	"08"	"11"	61.75	"NOR"	0	"VIKINGBANK"	"2000013274"	"LLAS"	"5"	"28 m og over"	1190	NA	2000	NA	3750	1999	"01.01.2018"	"03.08.2021 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1565718"	10	"2013"	"R 0022B"	2020	"19.07.2020"	"53"	NA	"08"	"14"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"220479"	1	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"204502"	1	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"9159"	3	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"9562"	7	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"MOLNES"	"2005032205"	"LNKS"	"5"	"28 m og over"	2475	NA	1998	2001	5170	1998	"02.01.2020"	"07.10.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"9184"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	"NORDSTAR"	"1969000787"	"LHXV"	"5"	"28 m og over"	2053	NA	1969	1998	4200	1997	"06.02.2019"	"16.02.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"206786"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	"NORDSTAR"	"1969000787"	"LHXV"	"5"	"28 m og over"	2053	NA	1969	1998	4200	1997	"06.02.2019"	"16.02.2021 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"210222"	1	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	"TØNSNES"	"2000013628"	"LLAD"	"5"	"28 m og over"	1194	NA	2000	NA	3900	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5402	"HARSTAD"	54	"Troms og Finnmark"	NA	"NORGE"
"9514"	18	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	"TØNSNES"	"2000013628"	"LLAD"	"5"	"28 m og over"	1194	NA	2000	NA	3900	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5402	"HARSTAD"	54	"Troms og Finnmark"	NA	"NORGE"
"9658"	33	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	"ATLANTIC STAR"	"2002019141"	"LMBG"	"5"	"28 m og over"	2436	NA	1996	2015	4590	1996	"04.01.2018"	"14.10.2020 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"221482"	1	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	"ATLANTIC STAR"	"2002019141"	"LMBG"	"5"	"28 m og over"	2436	NA	1996	2015	4590	1996	"04.01.2018"	"14.10.2020 23:59:59"	"01"	"Fiskefartøy"	1532	"GISKE"	15	"Møre og Romsdal"	NA	"NORGE"
"9590"	10	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	"HERMES"	"2001015304"	"LLOP"	"5"	"28 m og over"	1572	NA	2001	NA	5200	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5432	"LOPPA"	54	"Troms og Finnmark"	NA	"NORGE"
"9603"	8	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"08"	"09"	74.7	"NOR"	0	"LANGØY"	"2013063672"	"LJWI"	"5"	"28 m og over"	3549	NA	2013	NA	5800	2013	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"9604"	15	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"42"	"71"	74.7	"NOR"	0	"LANGØY"	"2013063672"	"LJWI"	"5"	"28 m og over"	3549	NA	2013	NA	5800	2013	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1870	"SORTLAND"	18	"Nordland"	NA	"NORGE"
"211077"	1	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	"HERMES"	"2001015304"	"LLOP"	"5"	"28 m og over"	1572	NA	2001	NA	5200	2000	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	5432	"LOPPA"	54	"Troms og Finnmark"	NA	"NORGE"
"150582"	5	"2013"	"IAX012"	2020	"15.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152327"	3	"2013"	"PAA666"	2020	"19.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"151080"	4	"2013"	"IAX012"	2020	"16.03.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3170836"	1	"2013"	"IAX012"	2020	"27.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3171398"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3171545"	7	"2013"	"IAX012"	2020	"28.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152443"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152444"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3171399"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152830"	6	"2013"	"PAA666"	2020	"11.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152760"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152722"	5	"2013"	"PAA666"	2020	"09.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152329"	4	"2013"	"PAA666"	2020	"20.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3173698"	2	"2013"	"IAX012"	2020	"25.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"153108"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3174493"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3182549"	4	"2013"	"PAA666"	2020	"27.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3182185"	5	"2013"	"PAA666"	2020	"25.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3163250"	2	"2013"	"IAX012"	2020	"19.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152139"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152115"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152180"	5	"2013"	"IAX012"	2020	"13.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152870"	6	"2013"	"PAA666"	2020	"16.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152679"	2	"2013"	"PAA666"	2020	"08.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3170146"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152366"	5	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152367"	4	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3170139"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"152368"	6	"2013"	"PAA666"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172519"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172603"	5	"2013"	"PAA666"	2020	"09.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172330"	1	"2013"	"PAA666"	2020	"08.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3165302"	4	"2013"	"IAX012"	2020	"16.03.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3162756"	5	"2013"	"IAX012"	2020	"15.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"150602"	2	"2013"	"IAX012"	2020	"19.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172800"	6	"2013"	"PAA666"	2020	"11.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3173085"	6	"2013"	"PAA666"	2020	"16.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3166024"	8	"2013"	"IAX012"	2020	"28.03.2020"	"42"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"151291"	8	"2013"	"IAX012"	2020	"28.03.2020"	"42"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172554"	1	"2013"	"ZZ0906ZZ"	2020	"15.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3171932"	1	"2013"	"ZZ0906ZZ"	2020	"08.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172022"	1	"2013"	"ZZ0906ZZ"	2020	"09.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3173113"	1	"2013"	"ZZ0906ZZ"	2020	"19.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3171331"	1	"2013"	"ZZ0906ZZ"	2020	"02.06.2020"	"34"	NA	"09"	"12"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3172827"	1	"2013"	"ZZ0906ZZ"	2020	"17.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12"	"Fritidsfartøy"	NA	NA	NA	NA	NA	"NORGE"
"3183912"	1	"2013"	"AA0063A"	2020	"07.09.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"3179871"	4	"2013"	"AA0063A"	2020	"08.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"63709"	6	"2013"	"AA0063A"	2020	"13.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"63715"	1	"2013"	"AA0063A"	2020	"18.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"3181258"	6	"2013"	"AA0063A"	2020	"13.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"63730"	3	"2013"	"AA0063A"	2020	"28.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"157042"	1	"2013"	"AA0063A"	2020	"07.09.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"3183283"	3	"2013"	"AA0063A"	2020	"28.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"JALITO"	"1995001273"	"LK5666"	"1"	"Under 11 m"	NA	4	1995	NA	115	1995	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"58469"	5	"2013"	"AA0162A"	2020	"07.05.2020"	"22"	NA	"09"	"12"	7.85	"NOR"	8	"ANFIELD"	"1994001146"	NA	"1"	"Under 11 m"	NA	4	1994	NA	50	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
"3169962"	5	"2013"	"AA0162A"	2020	"07.05.2020"	"22"	NA	"09"	"12"	7.85	"NOR"	8	"ANFIELD"	"1994001146"	NA	"1"	"Under 11 m"	NA	4	1994	NA	50	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4203	"ARENDAL"	42	"Agder"	NA	"NORGE"
