"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Landingsdato"	"Landingsklokkeslett"	"Landingskommune_kode"	"Landingskommune"	"Landingsfylke_kode"	"Landingsfylke"	"Landingsnasjon_kode"	"Landingsnasjon_bokmål"	"Produksjonsanlegg"	"Produksjonskommune_kode"	"Produksjonskommune"
"1575538"	2	"2013"	"H 0074AV"	2021	"16.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"12:46:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576349"	2	"2013"	"H 0260K"	2021	"30.08.2021"	"11"	NA	"30"	"14"	36.99	"NOR"	0	"31.08.2021"	"14:04:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576508"	1	"2013"	"H 0014FJ"	2021	"02.09.2021"	"11"	NA	"28"	"36"	11.14	"NOR"	8	"03.09.2021"	"12:12:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573949"	5	"2013"	"M 0027VD"	2021	"20.06.2021"	"11"	NA	"28"	"52"	65.7	"NOR"	0	"21.06.2021"	"10:17:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576988"	1	"2013"	"T 0025I"	2021	"11.09.2021"	"11"	NA	"30"	"14"	54.27	"NOR"	0	"12.09.2021"	"18:23:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575538"	1	"2013"	"H 0074AV"	2021	"16.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"12:46:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575538"	3	"2013"	"H 0074AV"	2021	"16.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"12:46:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577115"	1	"2013"	"SF0230F"	2021	"14.09.2021"	"11"	NA	"30"	"08"	64.2	"NOR"	0	"15.09.2021"	"14:43:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576721"	2	"2013"	"M 0158SM"	2021	"07.09.2021"	"11"	NA	"28"	"51"	53.9	"NOR"	0	"08.09.2021"	"11:28:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573316"	3	"2013"	"TR0346ND"	2021	"31.05.2021"	"11"	NA	"28"	"51"	43.8	"NOR"	0	"02.06.2021"	"11:59:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575456"	1	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"30"	"09"	75.4	"NOR"	0	"15.08.2021"	"17:35:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575456"	3	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"30"	"09"	75.4	"NOR"	0	"15.08.2021"	"17:35:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576440"	1	"2013"	"H 0028FJ"	2021	"01.09.2021"	"11"	NA	"28"	"36"	11.43	"NOR"	8	"02.09.2021"	"14:51:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576051"	1	"2013"	"M 0050MD"	2021	"25.08.2021"	"11"	NA	"30"	"13"	56.3	"NOR"	0	"27.08.2021"	"13:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575457"	1	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"07"	"20"	75.4	"NOR"	0	"15.08.2021"	"18:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575457"	2	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"07"	"20"	75.4	"NOR"	0	"15.08.2021"	"18:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576527"	1	"2013"	"SF0008A"	2021	"03.09.2021"	"11"	NA	"30"	"09"	44.85	"NOR"	0	"04.09.2021"	"12:02:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576051"	2	"2013"	"M 0050MD"	2021	"25.08.2021"	"11"	NA	"30"	"13"	56.3	"NOR"	0	"27.08.2021"	"13:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576162"	3	"2013"	"SF0230F"	2021	"26.08.2021"	"11"	NA	"30"	"14"	64.2	"NOR"	0	"28.08.2021"	"10:36:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576186"	3	"2013"	"TR0346ND"	2021	"27.08.2021"	"11"	NA	"30"	"14"	43.8	"NOR"	0	"29.08.2021"	"12:18:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576005"	2	"2013"	"M 0001HØ"	2021	"24.08.2021"	"11"	NA	"37"	"02"	75.4	"NOR"	0	"25.08.2021"	"10:57:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576978"	1	"2013"	"VN0118B"	2021	"11.09.2021"	"11"	NA	"30"	"14"	75	"NOR"	0	"12.09.2021"	"15:29:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576005"	1	"2013"	"M 0001HØ"	2021	"24.08.2021"	"11"	NA	"37"	"02"	75.4	"NOR"	0	"25.08.2021"	"10:57:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575578"	4	"2013"	"H 0074AV"	2021	"17.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"14:15:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576988"	2	"2013"	"T 0025I"	2021	"11.09.2021"	"11"	NA	"30"	"14"	54.27	"NOR"	0	"12.09.2021"	"18:23:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576998"	1	"2013"	"T 0025I"	2021	"11.09.2021"	"11"	NA	"30"	"14"	54.27	"NOR"	0	"12.09.2021"	"18:19:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576648"	1	"2013"	"VL0008FJ"	2021	"05.09.2021"	"11"	NA	"07"	"33"	14.85	"NOR"	8	"07.09.2021"	"08:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576161"	1	"2013"	"SF0230F"	2021	"26.08.2021"	"11"	NA	"30"	"14"	64.2	"NOR"	0	"28.08.2021"	"10:18:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576162"	1	"2013"	"SF0230F"	2021	"26.08.2021"	"11"	NA	"30"	"14"	64.2	"NOR"	0	"28.08.2021"	"10:36:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575491"	4	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"07"	"20"	75.4	"NOR"	0	"16.08.2021"	"14:15:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575578"	2	"2013"	"H 0074AV"	2021	"17.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"14:15:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573307"	3	"2013"	"ST0001O"	2021	"31.05.2021"	"11"	NA	"28"	"51"	37.49	"NOR"	0	"01.06.2021"	"17:38:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575491"	2	"2013"	"M 0001HØ"	2021	"15.08.2021"	"11"	NA	"07"	"20"	75.4	"NOR"	0	"16.08.2021"	"14:15:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575578"	5	"2013"	"H 0074AV"	2021	"17.08.2021"	"11"	NA	"30"	"04"	64	"NOR"	0	"17.08.2021"	"14:15:00"	4648	"BREMANGER"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577856"	1	"2013"	"VL0012ØN"	2021	"02.10.2021"	"34"	NA	"28"	"41"	10.65	"NOR"	8	"02.10.2021"	"10:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577856"	2	"2013"	"VL0012ØN"	2021	"02.10.2021"	"34"	NA	"28"	"41"	10.65	"NOR"	8	"02.10.2021"	"10:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578085"	1	"2013"	"VL0012ØN"	2021	"08.10.2021"	"34"	NA	"28"	"41"	10.65	"NOR"	8	"08.10.2021"	"02:46:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577825"	2	"2013"	"AG0024K"	2021	"01.10.2021"	"34"	NA	"28"	"01"	14.98	"NOR"	8	"02.10.2021"	"11:18:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577860"	1	"2013"	"VL0019ØN"	2021	"02.10.2021"	"34"	NA	"28"	"41"	8.96	"NOR"	8	"02.10.2021"	"10:25:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577860"	2	"2013"	"VL0019ØN"	2021	"02.10.2021"	"34"	NA	"28"	"41"	8.96	"NOR"	8	"02.10.2021"	"10:25:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577638"	1	"2013"	"VL0012ØN"	2021	"27.09.2021"	"34"	NA	"28"	"41"	10.65	"NOR"	8	"27.09.2021"	"14:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577825"	3	"2013"	"AG0024K"	2021	"01.10.2021"	"34"	NA	"28"	"01"	14.98	"NOR"	8	"02.10.2021"	"11:18:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577639"	1	"2013"	"VL0019ØN"	2021	"27.09.2021"	"34"	NA	"28"	"41"	8.96	"NOR"	8	"27.09.2021"	"15:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575310"	1	"2013"	"M 0200A"	2021	"12.08.2021"	"53"	NA	"37"	"02"	67.4	"NOR"	0	"13.08.2021"	"19:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577265"	2	"2013"	"VL0001ØN"	2021	"16.09.2021"	"53"	NA	"30"	"09"	86.1	"NOR"	0	"17.09.2021"	"16:31:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576088"	3	"2013"	"N 0200B"	2021	"26.08.2021"	"53"	NA	"30"	"14"	69.77	"NOR"	0	"27.08.2021"	"04:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578932"	1	"2013"	"H 0030B"	2021	"23.10.2021"	"53"	NA	"07"	"15"	61.86	"NOR"	0	"24.10.2021"	"13:04:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575124"	2	"2013"	"VL0182AV"	2021	"08.08.2021"	"53"	NA	"28"	"51"	74.6	"NOR"	0	"09.08.2021"	"15:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575311"	1	"2013"	"H 0365AV"	2021	"12.08.2021"	"53"	NA	"37"	"02"	78.75	"NOR"	0	"14.08.2021"	"03:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577264"	1	"2013"	"VL0001ØN"	2021	"16.09.2021"	"53"	NA	"30"	"04"	86.1	"NOR"	0	"17.09.2021"	"18:13:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578485"	1	"2013"	"N 0400B"	2021	"14.10.2021"	"53"	NA	"07"	"15"	80.16	"NOR"	0	"16.10.2021"	"05:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578485"	2	"2013"	"N 0400B"	2021	"14.10.2021"	"53"	NA	"07"	"15"	80.16	"NOR"	0	"16.10.2021"	"05:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576088"	1	"2013"	"N 0200B"	2021	"26.08.2021"	"53"	NA	"30"	"14"	69.77	"NOR"	0	"27.08.2021"	"04:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579468"	1	"2013"	"M 0001HØ"	2021	"06.11.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"06.11.2021"	"22:26:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571475"	3	"2013"	"N905"	2021	"10.01.2021"	"53"	NA	"42"	"39"	NA	"GBR"	0	"13.01.2021"	"22:30:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573201"	4	"2013"	"R 0003K"	2021	"28.05.2021"	"53"	NA	"08"	"55"	61.75	"NOR"	0	"29.05.2021"	"21:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575463"	3	"2013"	"H 0140AV"	2021	"15.08.2021"	"53"	NA	"30"	"09"	64	"NOR"	0	"16.08.2021"	"10:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579194"	2	"2013"	"M 0001HØ"	2021	"31.10.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"01.11.2021"	"04:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579074"	5	"2013"	"LK297"	2021	"28.10.2021"	"53"	NA	"42"	"52"	NA	"GBR"	0	"31.10.2021"	"19:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575463"	4	"2013"	"H 0140AV"	2021	"15.08.2021"	"53"	NA	"30"	"09"	64	"NOR"	0	"16.08.2021"	"10:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575463"	5	"2013"	"H 0140AV"	2021	"15.08.2021"	"53"	NA	"30"	"09"	64	"NOR"	0	"16.08.2021"	"10:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577265"	1	"2013"	"VL0001ØN"	2021	"16.09.2021"	"53"	NA	"30"	"09"	86.1	"NOR"	0	"17.09.2021"	"16:31:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578486"	1	"2013"	"N 0200B"	2021	"14.10.2021"	"53"	NA	"07"	"15"	69.77	"NOR"	0	"16.10.2021"	"08:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578962"	1	"2013"	"LK297"	2021	"24.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"26.10.2021"	"23:17:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576088"	2	"2013"	"N 0200B"	2021	"26.08.2021"	"53"	NA	"30"	"14"	69.77	"NOR"	0	"27.08.2021"	"04:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579311"	1	"2013"	"M 0001HØ"	2021	"03.11.2021"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"03.11.2021"	"15:15:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576598"	3	"2013"	"N905"	2021	"05.09.2021"	"53"	NA	"41"	"29"	NA	"GBR"	0	"07.09.2021"	"16:47:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575310"	2	"2013"	"M 0200A"	2021	"12.08.2021"	"53"	NA	"37"	"02"	67.4	"NOR"	0	"13.08.2021"	"19:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575311"	3	"2013"	"H 0365AV"	2021	"12.08.2021"	"53"	NA	"37"	"02"	78.75	"NOR"	0	"14.08.2021"	"03:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571543"	2	"2013"	"LK297"	2021	"12.01.2021"	"53"	NA	"42"	"39"	NA	"GBR"	0	"16.01.2021"	"01:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579468"	2	"2013"	"M 0001HØ"	2021	"06.11.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"06.11.2021"	"22:26:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579194"	3	"2013"	"M 0001HØ"	2021	"31.10.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"01.11.2021"	"04:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579194"	4	"2013"	"M 0001HØ"	2021	"31.10.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"01.11.2021"	"04:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576125"	3	"2013"	"N905"	2021	"26.08.2021"	"53"	NA	"42"	"41"	NA	"GBR"	0	"28.08.2021"	"23:21:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574955"	3	"2013"	"N 0400B"	2021	"03.08.2021"	"53"	NA	"28"	"51"	80.16	"NOR"	0	"04.08.2021"	"15:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571475"	1	"2013"	"N905"	2021	"10.01.2021"	"53"	NA	"42"	"39"	NA	"GBR"	0	"13.01.2021"	"22:30:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575310"	3	"2013"	"M 0200A"	2021	"12.08.2021"	"53"	NA	"37"	"02"	67.4	"NOR"	0	"13.08.2021"	"19:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578342"	1	"2013"	"N 0400B"	2021	"11.10.2021"	"53"	NA	"30"	"09"	80.16	"NOR"	0	"13.10.2021"	"01:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571846"	7	"2013"	"N905"	2021	"26.01.2021"	"53"	NA	"43"	"39"	NA	"GBR"	0	"28.01.2021"	"15:38:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573762"	5	"2013"	"H 0001AV"	2021	"14.06.2021"	"53"	NA	"08"	"55"	67	"NOR"	0	"15.06.2021"	"18:46:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573737"	4	"2013"	"N 0200B"	2021	"13.06.2021"	"53"	NA	"08"	"55"	69.77	"NOR"	0	"14.06.2021"	"21:20:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573359"	3	"2013"	"TR0004O"	2021	"01.06.2021"	"53"	NA	"28"	"52"	79.95	"NOR"	0	"02.06.2021"	"19:04:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575119"	2	"2013"	"M 0023HØ"	2021	"08.08.2021"	"53"	NA	"28"	"51"	69.95	"NOR"	0	"09.08.2021"	"09:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579194"	1	"2013"	"M 0001HØ"	2021	"31.10.2021"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"01.11.2021"	"04:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575474"	3	"2013"	"H 0004B"	2021	"15.08.2021"	"53"	NA	"30"	"09"	68.3	"NOR"	0	"16.08.2021"	"12:00:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575311"	2	"2013"	"H 0365AV"	2021	"12.08.2021"	"53"	NA	"37"	"02"	78.75	"NOR"	0	"14.08.2021"	"03:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571845"	1	"2013"	"N905"	2021	"26.01.2021"	"53"	NA	"43"	"64"	NA	"GBR"	0	"29.01.2021"	"18:57:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574038"	4	"2013"	"TR0004O"	2021	"22.06.2021"	"53"	NA	"28"	"51"	79.95	"NOR"	0	"23.06.2021"	"12:31:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573904"	3	"2013"	"TR0004O"	2021	"18.06.2021"	"53"	NA	"28"	"53"	79.95	"NOR"	0	"19.06.2021"	"13:37:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575150"	1	"2013"	"H 0001O"	2021	"09.08.2021"	"53"	NA	"34"	"05"	68.1	"NOR"	0	"10.08.2021"	"21:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577586"	4	"2013"	"VL0001ØN"	2021	"26.09.2021"	"53"	NA	"30"	"14"	86.1	"NOR"	0	"26.09.2021"	"18:52:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574955"	4	"2013"	"N 0400B"	2021	"03.08.2021"	"53"	NA	"28"	"51"	80.16	"NOR"	0	"04.08.2021"	"15:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575463"	1	"2013"	"H 0140AV"	2021	"15.08.2021"	"53"	NA	"30"	"09"	64	"NOR"	0	"16.08.2021"	"10:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575463"	2	"2013"	"H 0140AV"	2021	"15.08.2021"	"53"	NA	"30"	"09"	64	"NOR"	0	"16.08.2021"	"10:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579311"	3	"2013"	"M 0001HØ"	2021	"03.11.2021"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"03.11.2021"	"15:15:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579345"	2	"2013"	"N 0200B"	2021	"04.11.2021"	"53"	NA	"07"	"15"	69.77	"NOR"	0	"04.11.2021"	"18:36:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579466"	1	"2013"	"N 0400B"	2021	"06.11.2021"	"53"	NA	"07"	"13"	80.16	"NOR"	0	"06.11.2021"	"20:01:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579345"	1	"2013"	"N 0200B"	2021	"04.11.2021"	"53"	NA	"07"	"15"	69.77	"NOR"	0	"04.11.2021"	"18:36:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575150"	2	"2013"	"H 0001O"	2021	"09.08.2021"	"53"	NA	"34"	"05"	68.1	"NOR"	0	"10.08.2021"	"21:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579074"	1	"2013"	"LK297"	2021	"28.10.2021"	"53"	NA	"42"	"52"	NA	"GBR"	0	"31.10.2021"	"19:08:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579335"	1	"2013"	"N 0400B"	2021	"03.11.2021"	"53"	NA	"07"	"14"	80.16	"NOR"	0	"04.11.2021"	"13:12:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575150"	3	"2013"	"H 0001O"	2021	"09.08.2021"	"53"	NA	"34"	"05"	68.1	"NOR"	0	"10.08.2021"	"21:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578829"	4	"2013"	"N905"	2021	"20.10.2021"	"53"	NA	"42"	"41"	NA	"GBR"	0	"23.10.2021"	"21:21:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573375"	6	"2013"	"H 0002F"	2021	"02.06.2021"	"53"	NA	"42"	"64"	64	"NOR"	0	"03.06.2021"	"16:35:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573674"	5	"2013"	"H 0365AV"	2021	"11.06.2021"	"53"	NA	"28"	"51"	78.75	"NOR"	0	"12.06.2021"	"15:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578342"	2	"2013"	"N 0400B"	2021	"11.10.2021"	"53"	NA	"30"	"09"	80.16	"NOR"	0	"13.10.2021"	"01:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573228"	6	"2013"	"H 0030B"	2021	"29.05.2021"	"53"	NA	"08"	"54"	61.86	"NOR"	0	"30.05.2021"	"22:50:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576339"	3	"2013"	"N905"	2021	"30.08.2021"	"53"	NA	"42"	"31"	NA	"GBR"	0	"02.09.2021"	"11:31:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578962"	4	"2013"	"LK297"	2021	"24.10.2021"	"53"	NA	"42"	"53"	NA	"GBR"	0	"26.10.2021"	"23:17:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573500"	3	"2013"	"M 0300A"	2021	"05.06.2021"	"53"	NA	"08"	"55"	71.6	"NOR"	0	"06.06.2021"	"21:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579534"	3	"2013"	"N 0400B"	2021	"08.11.2021"	"53"	NA	"07"	"14"	80.16	"NOR"	0	"08.11.2021"	"17:40:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571187"	1	"2013"	"N905"	2021	"03.01.2021"	"53"	NA	"42"	"51"	NA	"GBR"	0	"03.01.2021"	"16:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571187"	3	"2013"	"N905"	2021	"03.01.2021"	"53"	NA	"42"	"51"	NA	"GBR"	0	"03.01.2021"	"16:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571464"	1	"2013"	"LK297"	2021	"09.01.2021"	"53"	NA	"43"	"82"	NA	"GBR"	0	"10.01.2021"	"22:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571464"	3	"2013"	"LK297"	2021	"09.01.2021"	"53"	NA	"43"	"82"	NA	"GBR"	0	"10.01.2021"	"22:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574038"	2	"2013"	"TR0004O"	2021	"22.06.2021"	"53"	NA	"28"	"51"	79.95	"NOR"	0	"23.06.2021"	"12:31:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
