"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"KvotefartøyRegMerke"	"Kvotetype_kode"	"Kvotetype_bokmål"
"1900096"	1	"2013"	"VA0015K"	2022	"15.06.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900097"	1	"2013"	"VA0085S"	2022	"15.06.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900109"	1	"2013"	"VA0003K"	2022	"17.06.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900057"	1	"2013"	"VA0009K"	2022	"23.05.2022"	"21"	NA	"09"	"12"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900052"	1	"2013"	"VA0009K"	2022	"19.05.2022"	"21"	NA	"09"	"30"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900242"	1	"2013"	"VA0015K"	2022	"02.08.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900112"	1	"2013"	"VA0076K"	2022	"20.06.2022"	"21"	NA	"09"	"12"	10.65	"NOR"	8	"VA0076K"	"01"	"Vanlig kvote"
"1900190"	3	"2013"	"VA0015K"	2022	"15.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900288"	1	"2013"	"VA0015K"	2022	"10.08.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900191"	1	"2013"	"VA0003K"	2022	"18.07.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900184"	1	"2013"	"VA0003K"	2022	"13.07.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900197"	1	"2013"	"VA0015K"	2022	"18.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900208"	1	"2013"	"VA0015K"	2022	"22.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900208"	2	"2013"	"VA0015K"	2022	"22.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900202"	1	"2013"	"VA0085S"	2022	"21.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900025"	1	"2013"	"VA0015K"	2022	"20.04.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"1900045"	1	"2013"	"VA0015K"	2022	"10.05.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"1900042"	1	"2013"	"VA0076K"	2022	"09.05.2022"	"21"	NA	"09"	"30"	10.65	"NOR"	0	"VA0076K"	"01"	"Vanlig kvote"
"1900038"	1	"2013"	"VA0009K"	2022	"04.05.2022"	"21"	NA	"09"	"30"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900027"	1	"2013"	"VA0015K"	2022	"26.04.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"1900523"	1	"2013"	"VA0085S"	2022	"19.09.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900138"	1	"2013"	"VA0003K"	2022	"29.06.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900209"	1	"2013"	"VA0085S"	2022	"22.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900209"	2	"2013"	"VA0085S"	2022	"22.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900203"	1	"2013"	"VA0015K"	2022	"21.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900203"	2	"2013"	"VA0015K"	2022	"21.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900201"	1	"2013"	"VA0085S"	2022	"20.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900086"	1	"2013"	"VA0015K"	2022	"09.06.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900029"	1	"2013"	"VA0015K"	2022	"29.04.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"1900041"	1	"2013"	"VA0009K"	2022	"09.05.2022"	"21"	NA	"09"	"30"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900043"	1	"2013"	"VA0009K"	2022	"09.05.2022"	"21"	NA	"09"	"30"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900044"	1	"2013"	"VA0076K"	2022	"10.05.2022"	"21"	NA	"09"	"12"	10.65	"NOR"	0	"VA0076K"	"01"	"Vanlig kvote"
"1900032"	1	"2013"	"VA0076K"	2022	"01.05.2022"	"21"	NA	"09"	"30"	10.65	"NOR"	0	"VA0076K"	"01"	"Vanlig kvote"
"1900027"	2	"2013"	"VA0015K"	2022	"26.04.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"1900051"	1	"2013"	"VA0076K"	2022	"19.05.2022"	"21"	NA	"09"	"30"	10.65	"NOR"	0	"VA0076K"	"01"	"Vanlig kvote"
"1900516"	1	"2013"	"VA0003K"	2022	"15.09.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900518"	1	"2013"	"VA0003K"	2022	"15.09.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900197"	2	"2013"	"VA0015K"	2022	"18.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900195"	1	"2013"	"VA0085S"	2022	"18.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900202"	2	"2013"	"VA0085S"	2022	"21.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900173"	2	"2013"	"VA0003K"	2022	"11.07.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900180"	1	"2013"	"VA0085S"	2022	"12.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900103"	1	"2013"	"VA0085S"	2022	"16.06.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900090"	1	"2013"	"VA0015K"	2022	"13.06.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"4014468"	3	"2013"	"VA0003K"	2022	"19.10.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900063"	1	"2013"	"VA0009K"	2022	"31.05.2022"	"21"	NA	"09"	"12"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900054"	1	"2013"	"VA0015K"	2022	"20.05.2022"	"21"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900056"	1	"2013"	"VA0076K"	2022	"23.05.2022"	"21"	NA	"09"	"12"	10.65	"NOR"	0	"VA0076K"	"01"	"Vanlig kvote"
"1900522"	1	"2013"	"VA0003K"	2022	"19.09.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900440"	2	"2013"	"VA0085S"	2022	"05.09.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900560"	1	"2013"	"VA0085S"	2022	"23.09.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900536"	1	"2013"	"VA0085S"	2022	"21.09.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900526"	1	"2013"	"VA0003K"	2022	"20.09.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900243"	1	"2013"	"VA0085S"	2022	"02.08.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900123"	1	"2013"	"VA0003K"	2022	"24.06.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900159"	1	"2013"	"VA0003K"	2022	"06.07.2022"	"34"	NA	"09"	"12"	10.05	"NOR"	8	"VA0003K"	"01"	"Vanlig kvote"
"1900230"	1	"2013"	"VA0085S"	2022	"01.08.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900200"	1	"2013"	"VA0015K"	2022	"20.07.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900189"	2	"2013"	"VA0085S"	2022	"15.07.2022"	"34"	NA	"09"	"12"	9.69	"NOR"	8	"VA0085S"	"01"	"Vanlig kvote"
"1900135"	1	"2013"	"VA0015K"	2022	"28.06.2022"	"34"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"1900055"	1	"2013"	"VA0009K"	2022	"21.05.2022"	"21"	NA	"09"	"30"	10.99	"NOR"	0	"VA0009K"	"01"	"Vanlig kvote"
"1900045"	2	"2013"	"VA0015K"	2022	"10.05.2022"	"21"	NA	"09"	"30"	10.6	"NOR"	0	"VA0015K"	"01"	"Vanlig kvote"
"4012200"	6	"2013"	"VA0015K"	2022	"05.09.2022"	"22"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"4006117"	1	"2013"	"VA0016K"	2022	"30.05.2022"	"22"	NA	"09"	"12"	10.66	"NOR"	8	"VA0016K"	"01"	"Vanlig kvote"
"996025"	1	"2013"	"VA0016K"	2022	"30.04.2022"	"22"	NA	"09"	"12"	10.66	"NOR"	8	"VA0016K"	"01"	"Vanlig kvote"
"4010913"	7	"2013"	"VA0034K"	2022	"18.08.2022"	"22"	NA	"09"	"12"	7.7	"NOR"	8	"VA0034K"	"01"	"Vanlig kvote"
"4006110"	1	"2013"	"VA0016K"	2022	"30.05.2022"	"22"	NA	"09"	"12"	10.66	"NOR"	8	"VA0016K"	"01"	"Vanlig kvote"
"4010785"	8	"2013"	"VA0015K"	2022	"17.08.2022"	"22"	NA	"09"	"12"	10.6	"NOR"	8	"VA0015K"	"01"	"Vanlig kvote"
"3224646"	2	"2013"	"VT0008K"	2022	"01.07.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"402824"	2	"2013"	"TK0011BL"	2022	"04.07.2022"	"42"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"3224704"	2	"2013"	"TK0011BL"	2022	"04.07.2022"	"42"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"3224703"	2	"2013"	"TK0076BL"	2022	"04.07.2022"	"42"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"403442"	2	"2013"	"TK0076BL"	2022	"20.07.2022"	"42"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224830"	3	"2013"	"VT0008K"	2022	"12.07.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"3225146"	2	"2013"	"TK0076BL"	2022	"20.07.2022"	"42"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"403439"	2	"2013"	"VT0008K"	2022	"22.07.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"402933"	3	"2013"	"VT0008K"	2022	"12.07.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"3225099"	2	"2013"	"VT0008K"	2022	"22.07.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"404969"	3	"2013"	"VT0008K"	2022	"22.08.2022"	"42"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"403443"	1	"2013"	"TK0068BL"	2022	"20.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224750"	1	"2013"	"VT0008K"	2022	"11.07.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"402663"	1	"2013"	"TK0068BL"	2022	"22.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224623"	1	"2013"	"TK0068BL"	2022	"29.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	0	"TK0068BL"	"01"	"Vanlig kvote"
"402664"	1	"2013"	"TK0011BL"	2022	"22.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"3224364"	1	"2013"	"TK0068BL"	2022	"14.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224365"	1	"2013"	"TK0011BL"	2022	"14.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"3226628"	2	"2013"	"TK0076BL"	2022	"07.09.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"405947"	1	"2013"	"VT0008K"	2022	"19.09.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"405946"	2	"2013"	"TK0068BL"	2022	"19.09.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3225753"	1	"2013"	"TK0068BL"	2022	"15.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224821"	1	"2013"	"TK0068BL"	2022	"11.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224481"	1	"2013"	"TK0068BL"	2022	"22.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3225119"	2	"2013"	"TK0076BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224884"	1	"2013"	"TK0076BL"	2022	"11.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224466"	1	"2013"	"TK0011BL"	2022	"20.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"3224047"	1	"2013"	"TK0076BL"	2022	"31.05.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402752"	1	"2013"	"TK0068BL"	2022	"29.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	0	"TK0068BL"	"01"	"Vanlig kvote"
"3225808"	1	"2013"	"TK0076BL"	2022	"15.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	0	"TK0076BL"	"01"	"Vanlig kvote"
"405333"	1	"2013"	"TK0068BL"	2022	"29.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"403599"	1	"2013"	"TK0076BL"	2022	"26.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	0	"TK0076BL"	"01"	"Vanlig kvote"
"3224635"	1	"2013"	"TK0068BL"	2022	"30.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224542"	1	"2013"	"TK0076BL"	2022	"27.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224963"	2	"2013"	"TK0068BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"402617"	1	"2013"	"TK0011BL"	2022	"20.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"402253"	1	"2013"	"TK0068BL"	2022	"31.05.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224482"	1	"2013"	"TK0011BL"	2022	"22.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"402585"	1	"2013"	"VT0008K"	2022	"16.06.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"406249"	1	"2013"	"TK0076BL"	2022	"30.09.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3226621"	1	"2013"	"TK0076BL"	2022	"05.09.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3226992"	1	"2013"	"TK0076BL"	2022	"30.09.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"405334"	1	"2013"	"TK0076BL"	2022	"29.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"405442"	1	"2013"	"TK0068BL"	2022	"31.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"405087"	1	"2013"	"TK0068BL"	2022	"24.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3225371"	1	"2013"	"TK0068BL"	2022	"02.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"404617"	1	"2013"	"TK0076BL"	2022	"15.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	0	"TK0076BL"	"01"	"Vanlig kvote"
"3224836"	1	"2013"	"TK0068BL"	2022	"14.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"402255"	1	"2013"	"TK0076BL"	2022	"31.05.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402393"	1	"2013"	"TK0011BL"	2022	"07.06.2022"	"34"	NA	"09"	"16"	7.75	"NOR"	8	"TK0011BL"	"01"	"Vanlig kvote"
"402528"	1	"2013"	"TK0076BL"	2022	"14.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"404618"	1	"2013"	"TK0068BL"	2022	"15.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224383"	1	"2013"	"VT0008K"	2022	"16.06.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"404060"	1	"2013"	"TK0076BL"	2022	"04.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224465"	1	"2013"	"TK0068BL"	2022	"20.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224963"	1	"2013"	"TK0068BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"402395"	1	"2013"	"TK0076BL"	2022	"07.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402394"	1	"2013"	"TK0068BL"	2022	"07.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3226216"	1	"2013"	"TK0076BL"	2022	"17.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"404735"	1	"2013"	"TK0076BL"	2022	"17.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"404968"	1	"2013"	"TK0068BL"	2022	"22.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224732"	1	"2013"	"TK0068BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3225102"	1	"2013"	"TK0068BL"	2022	"20.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"403652"	1	"2013"	"TK0076BL"	2022	"27.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224731"	2	"2013"	"TK0076BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3226027"	1	"2013"	"VT0008K"	2022	"22.08.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"3226227"	1	"2013"	"TK0076BL"	2022	"24.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"403184"	1	"2013"	"TK0068BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224732"	2	"2013"	"TK0068BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224179"	1	"2013"	"TK0068BL"	2022	"09.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224092"	1	"2013"	"TK0076BL"	2022	"07.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402844"	1	"2013"	"TK0076BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402900"	1	"2013"	"VT0008K"	2022	"11.07.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"3226685"	1	"2013"	"TK0068BL"	2022	"19.09.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3226722"	1	"2013"	"VT0008K"	2022	"19.09.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"404967"	1	"2013"	"TK0076BL"	2022	"22.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3225713"	1	"2013"	"TK0076BL"	2022	"10.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402844"	2	"2013"	"TK0076BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3225247"	1	"2013"	"TK0076BL"	2022	"27.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"402845"	1	"2013"	"TK0068BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"403950"	1	"2013"	"TK0076BL"	2022	"02.08.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"403183"	1	"2013"	"TK0076BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"403183"	2	"2013"	"TK0076BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224378"	1	"2013"	"TK0076BL"	2022	"15.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3224377"	1	"2013"	"TK0068BL"	2022	"15.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224363"	1	"2013"	"TK0076BL"	2022	"14.06.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	8	"TK0076BL"	"01"	"Vanlig kvote"
"3225245"	1	"2013"	"TK0076BL"	2022	"26.07.2022"	"34"	NA	"09"	"16"	9.3	"NOR"	0	"TK0076BL"	"01"	"Vanlig kvote"
"402813"	1	"2013"	"TK0068BL"	2022	"04.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"402845"	2	"2013"	"TK0068BL"	2022	"06.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"403184"	2	"2013"	"TK0068BL"	2022	"18.07.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"402712"	1	"2013"	"TK0068BL"	2022	"27.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3225575"	1	"2013"	"TK0068BL"	2022	"10.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224366"	1	"2013"	"VT0008K"	2022	"14.06.2022"	"34"	NA	"09"	"16"	7.96	"NOR"	8	"VT0008K"	"01"	"Vanlig kvote"
"3225434"	1	"2013"	"TK0068BL"	2022	"08.08.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"3224050"	1	"2013"	"TK0068BL"	2022	"01.06.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
"405731"	1	"2013"	"TK0068BL"	2022	"07.09.2022"	"34"	NA	"09"	"16"	7.92	"NOR"	8	"TK0068BL"	"01"	"Vanlig kvote"
