"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"
10	77	28.938600429714	"27.4.aE"
11	77	28.920294619074	"27.4.aE"
12	77	28.890711725436	"27.4.aE"
13	77	28.973237334473	"27.4.aE"
14	77	28.898210521925	"27.4.aE"
15	77	28.90355057686	"27.4.aE"
1	78	21.511390664919	"27.4.aE"
2	78	25.445532928938	"27.4.aE"
3	78	27.24519306081	"27.4.aE"
4	78	28.053147660749	"27.4.aE"
5	78	28.556912595978	"27.4.aE"
6	78	28.920341450938	"27.4.aE"
7	78	28.9133217396	"27.4.aE"
8	78	29.27524316756	"27.4.aE"
9	78	29.128967910738	"27.4.aE"
10	78	29.115921461993	"27.4.aE"
11	78	29.158423410724	"27.4.aE"
12	78	29.048458524455	"27.4.aE"
13	78	29.13425917889	"27.4.aE"
14	78	29.181730710918	"27.4.aE"
15	78	29.312419611689	"27.4.aE"
1	79	21.336620296108	"27.4.aE"
2	79	25.123615042267	"27.4.aE"
3	79	26.990349454556	"27.4.aE"
4	79	27.963886654379	"27.4.aE"
5	79	28.483435123859	"27.4.aE"
6	79	28.735672003346	"27.4.aE"
7	79	28.870621987576	"27.4.aE"
8	79	28.926015053569	"27.4.aE"
9	79	28.998806788874	"27.4.aE"
10	79	29.011762618482	"27.4.aE"
11	79	29.010951848287	"27.4.aE"
12	79	29.014171952378	"27.4.aE"
13	79	29.010358348332	"27.4.aE"
14	79	29.007540861158	"27.4.aE"
15	79	29.018007450573	"27.4.aE"
1	80	21.086658696695	"27.4.aE"
2	80	24.86294397636	"27.4.aE"
3	80	26.695646040304	"27.4.aE"
4	80	27.669397637596	"27.4.aE"
5	80	28.210392576686	"27.4.aE"
6	80	28.492953975729	"27.4.aE"
7	80	28.666917308243	"27.4.aE"
8	80	28.730676379949	"27.4.aE"
9	80	28.772953614216	"27.4.aE"
10	80	28.79556446037	"27.4.aE"
11	80	28.794094061634	"27.4.aE"
12	80	28.816204009411	"27.4.aE"
13	80	28.812055173329	"27.4.aE"
14	80	28.855056769442	"27.4.aE"
15	80	28.843840843154	"27.4.aE"
1	81	21.434630781562	"27.4.aE"
2	81	25.169430639602	"27.4.aE"
3	81	26.990586811535	"27.4.aE"
4	81	27.9338848743	"27.4.aE"
5	81	28.417324647676	"27.4.aE"
6	81	28.664051327431	"27.4.aE"
7	81	28.788998651726	"27.4.aE"
8	81	28.854426051345	"27.4.aE"
9	81	28.891459328062	"27.4.aE"
10	81	28.90712226716	"27.4.aE"
11	81	28.918175344684	"27.4.aE"
12	81	28.914788357577	"27.4.aE"
13	81	28.92365595522	"27.4.aE"
14	81	28.925903002957	"27.4.aE"
15	81	28.925183369916	"27.4.aE"
1	82	21.393613016014	"27.4.aE"
2	82	25.263902981114	"27.4.aE"
3	82	27.189724550211	"27.4.aE"
4	82	28.115325627504	"27.4.aE"
5	82	28.603527008533	"27.4.aE"
6	82	28.839713141215	"27.4.aE"
7	82	28.974081977956	"27.4.aE"
8	82	29.042966090287	"27.4.aE"
9	82	29.091990746306	"27.4.aE"
10	82	29.077516989694	"27.4.aE"
11	82	29.089675081299	"27.4.aE"
12	82	29.088388027083	"27.4.aE"
13	82	29.083366459527	"27.4.aE"
14	82	29.055020209606	"27.4.aE"
15	82	29.092651579296	"27.4.aE"
1	83	21.556573783022	"27.4.aE"
2	83	25.216283247723	"27.4.aE"
3	83	27.040436890153	"27.4.aE"
4	83	27.947159221851	"27.4.aE"
5	83	28.420529043647	"27.4.aE"
6	83	28.648235705464	"27.4.aE"
7	83	28.810622580849	"27.4.aE"
8	83	28.86392268114	"27.4.aE"
9	83	28.885817997837	"27.4.aE"
10	83	28.921115238332	"27.4.aE"
11	83	28.925489235496	"27.4.aE"
12	83	28.921368861273	"27.4.aE"
13	83	28.950804934714	"27.4.aE"
14	83	28.952039758008	"27.4.aE"
15	83	28.923018899187	"27.4.aE"
1	84	21.288682292221	"27.4.aE"
2	84	24.932253800787	"27.4.aE"
3	84	26.757691840493	"27.4.aE"
4	84	27.711857780164	"27.4.aE"
5	84	28.193129553494	"27.4.aE"
6	84	28.435495342401	"27.4.aE"
7	84	28.606164818938	"27.4.aE"
8	84	28.688462050133	"27.4.aE"
9	84	28.702466826689	"27.4.aE"
10	84	28.71765695817	"27.4.aE"
11	84	28.735861083398	"27.4.aE"
12	84	28.748871947118	"27.4.aE"
13	84	28.730332791597	"27.4.aE"
14	84	28.780457310854	"27.4.aE"
15	84	28.70251148498	"27.4.aE"
1	85	21.913085646496	"27.4.aE"
2	85	25.527102454491	"27.4.aE"
3	85	27.357108107331	"27.4.aE"
4	85	28.299142660298	"27.4.aE"
5	85	28.779917345776	"27.4.aE"
6	85	29.027923431071	"27.4.aE"
7	85	29.168245326232	"27.4.aE"
8	85	29.231158300486	"27.4.aE"
9	85	29.269634584028	"27.4.aE"
10	85	29.290461080524	"27.4.aE"
11	85	29.305187974912	"27.4.aE"
12	85	29.311941346418	"27.4.aE"
13	85	29.318765181116	"27.4.aE"
14	85	29.312528267925	"27.4.aE"
15	85	29.308270060861	"27.4.aE"
1	86	21.700214412491	"27.4.aE"
2	86	25.444998456054	"27.4.aE"
3	86	27.287956083703	"27.4.aE"
4	86	28.217410132448	"27.4.aE"
5	86	28.672524786608	"27.4.aE"
6	86	28.913541106642	"27.4.aE"
7	86	29.031905444478	"27.4.aE"
8	86	29.073381050435	"27.4.aE"
9	86	29.121236996414	"27.4.aE"
10	86	29.118628769859	"27.4.aE"
11	86	29.115656399336	"27.4.aE"
12	86	29.151373769817	"27.4.aE"
13	86	29.126681267785	"27.4.aE"
14	86	29.162227238973	"27.4.aE"
15	86	29.138376573271	"27.4.aE"
1	87	21.327014178054	"27.4.aE"
2	87	25.001828010007	"27.4.aE"
3	87	26.872579529478	"27.4.aE"
4	87	27.836549444102	"27.4.aE"
5	87	28.338739219693	"27.4.aE"
6	87	28.601220056504	"27.4.aE"
7	87	28.739156146753	"27.4.aE"
8	87	28.810415744104	"27.4.aE"
9	87	28.849290388942	"27.4.aE"
10	87	28.870176052184	"27.4.aE"
11	87	28.878811880425	"27.4.aE"
12	87	28.885114814987	"27.4.aE"
13	87	28.892337029605	"27.4.aE"
14	87	28.887383078786	"27.4.aE"
15	87	28.89233620181	"27.4.aE"
1	88	21.784823384717	"27.4.aE"
2	88	25.262391373095	"27.4.aE"
3	88	27.016595473501	"27.4.aE"
4	88	27.976433484102	"27.4.aE"
5	88	28.484831990301	"27.4.aE"
6	88	28.77484055901	"27.4.aE"
7	88	28.924688296711	"27.4.aE"
8	88	29.011748415504	"27.4.aE"
9	88	29.057282242863	"27.4.aE"
10	88	29.07966319269	"27.4.aE"
11	88	29.083872536864	"27.4.aE"
12	88	29.112320742865	"27.4.aE"
13	88	29.10967345177	"27.4.aE"
14	88	29.1174561336	"27.4.aE"
15	88	29.11389287252	"27.4.aE"
1	89	21.205106026988	"27.4.aE"
2	89	24.902074785994	"27.4.aE"
3	89	26.710342434211	"27.4.aE"
4	89	27.647683316196	"27.4.aE"
5	89	28.093105661779	"27.4.aE"
6	89	28.339936799549	"27.4.aE"
7	89	28.478839838563	"27.4.aE"
8	89	28.541498335471	"27.4.aE"
9	89	28.563939578037	"27.4.aE"
10	89	28.601078173681	"27.4.aE"
11	89	28.599759687464	"27.4.aE"
12	89	28.624695235171	"27.4.aE"
13	89	28.625913460783	"27.4.aE"
14	89	28.615497606297	"27.4.aE"
15	89	28.58138201482	"27.4.aE"
1	90	21.352133821767	"27.4.aE"
2	90	25.06205606861	"27.4.aE"
3	90	26.991486009938	"27.4.aE"
4	90	27.904032436562	"27.4.aE"
5	90	28.463094774749	"27.4.aE"
6	90	28.682551378126	"27.4.aE"
7	90	28.845559205451	"27.4.aE"
8	90	28.935876139573	"27.4.aE"
9	90	28.965106383965	"27.4.aE"
10	90	28.989625828525	"27.4.aE"
11	90	28.996738775222	"27.4.aE"
12	90	28.966385186431	"27.4.aE"
13	90	28.977057448532	"27.4.aE"
14	90	29.028871377683	"27.4.aE"
15	90	28.902013591752	"27.4.aE"
1	91	21.700985873114	"27.4.aE"
2	91	25.341670485948	"27.4.aE"
3	91	27.154079635119	"27.4.aE"
4	91	28.058485022575	"27.4.aE"
5	91	28.528647204905	"27.4.aE"
6	91	28.80196078281	"27.4.aE"
7	91	28.911777606822	"27.4.aE"
8	91	28.97254801886	"27.4.aE"
9	91	29.011906763037	"27.4.aE"
10	91	29.029731861253	"27.4.aE"
11	91	29.036794791923	"27.4.aE"
12	91	29.047859719494	"27.4.aE"
13	91	29.05155670024	"27.4.aE"
14	91	29.045771060412	"27.4.aE"
15	91	29.041018855644	"27.4.aE"
1	92	21.954802117238	"27.4.aE"
2	92	25.182770726861	"27.4.aE"
3	92	27.074595868859	"27.4.aE"
4	92	27.932923842912	"27.4.aE"
5	92	28.390743863626	"27.4.aE"
6	92	28.642414914359	"27.4.aE"
7	92	28.754539246937	"27.4.aE"
8	92	28.816048173037	"27.4.aE"
9	92	28.838514097875	"27.4.aE"
10	92	28.895826258012	"27.4.aE"
11	92	28.867225320299	"27.4.aE"
12	92	29.11146034742	"27.4.aE"
13	92	28.948414854517	"27.4.aE"
14	92	28.952612356208	"27.4.aE"
15	92	28.905401663429	"27.4.aE"
1	93	21.39291373265	"27.4.aE"
2	93	25.076701286257	"27.4.aE"
3	93	26.904975229956	"27.4.aE"
4	93	27.760063896333	"27.4.aE"
5	93	28.257695749709	"27.4.aE"
6	93	28.67115059833	"27.4.aE"
7	93	28.833005494768	"27.4.aE"
8	93	28.730104604583	"27.4.aE"
9	93	28.852637666645	"27.4.aE"
10	93	28.785020683339	"27.4.aE"
11	93	28.929478848902	"27.4.aE"
12	93	28.859403491799	"27.4.aE"
13	93	28.801528156874	"27.4.aE"
14	93	28.818362740324	"27.4.aE"
15	93	28.820317173467	"27.4.aE"
1	94	22.398842170273	"27.4.aE"
2	94	26.016664717681	"27.4.aE"
3	94	27.795970052821	"27.4.aE"
4	94	28.667408346188	"27.4.aE"
5	94	29.109027629421	"27.4.aE"
6	94	29.324720917078	"27.4.aE"
7	94	29.446841833994	"27.4.aE"
8	94	29.531370761939	"27.4.aE"
9	94	29.545556035201	"27.4.aE"
10	94	29.606691533065	"27.4.aE"
11	94	29.581484058872	"27.4.aE"
12	94	29.536839586727	"27.4.aE"
13	94	29.558997139358	"27.4.aE"
14	94	29.596463726364	"27.4.aE"
15	94	29.561515943428	"27.4.aE"
1	95	21.503898152186	"27.4.aE"
2	95	25.257526057924	"27.4.aE"
3	95	27.104667071998	"27.4.aE"
4	95	28.092261553577	"27.4.aE"
5	95	28.593037417019	"27.4.aE"
6	95	28.830112087789	"27.4.aE"
7	95	28.930687576191	"27.4.aE"
8	95	29.021690037821	"27.4.aE"
9	95	29.060640556135	"27.4.aE"
10	95	29.109424540452	"27.4.aE"
11	95	29.085452181125	"27.4.aE"
12	95	29.086956495044	"27.4.aE"
13	95	29.097850685275	"27.4.aE"
14	95	29.136181139185	"27.4.aE"
15	95	29.083168493578	"27.4.aE"
1	96	21.579421913474	"27.4.aE"
2	96	25.005056048817	"27.4.aE"
3	96	26.874948546677	"27.4.aE"
4	96	27.754624126522	"27.4.aE"
5	96	28.334728965534	"27.4.aE"
6	96	28.710209796124	"27.4.aE"
7	96	28.77701155374	"27.4.aE"
8	96	28.758113181574	"27.4.aE"
9	96	28.871373621778	"27.4.aE"
10	96	29.115197790413	"27.4.aE"
11	96	29.375956752502	"27.4.aE"
12	96	29.009873333213	"27.4.aE"
13	96	29.402462855903	"27.4.aE"
14	96	28.861385391306	"27.4.aE"
15	96	29.045863940815	"27.4.aE"
1	97	21.893196762514	"27.4.aE"
2	97	25.478255959257	"27.4.aE"
3	97	27.275398572628	"27.4.aE"
4	97	28.259561287054	"27.4.aE"
5	97	28.699597602248	"27.4.aE"
6	97	28.94523577144	"27.4.aE"
7	97	29.121251020134	"27.4.aE"
8	97	29.230002253998	"27.4.aE"
9	97	29.2280138962	"27.4.aE"
10	97	29.243509152703	"27.4.aE"
11	97	29.254745596155	"27.4.aE"
12	97	29.11100055389	"27.4.aE"
13	97	29.316502538289	"27.4.aE"
14	97	29.272682451344	"27.4.aE"
15	97	29.137424034377	"27.4.aE"
1	98	22.155648362545	"27.4.aE"
2	98	25.375489795292	"27.4.aE"
3	98	27.049224382174	"27.4.aE"
4	98	27.930916060056	"27.4.aE"
5	98	28.409210953311	"27.4.aE"
6	98	28.663244292113	"27.4.aE"
7	98	28.779599371005	"27.4.aE"
8	98	28.860005140619	"27.4.aE"
9	98	28.928578181101	"27.4.aE"
10	98	28.944948655734	"27.4.aE"
11	98	28.977562183097	"27.4.aE"
12	98	28.92899006599	"27.4.aE"
13	98	28.95971671244	"27.4.aE"
14	98	28.924317105898	"27.4.aE"
15	98	28.923980419155	"27.4.aE"
1	99	21.767076886062	"27.4.aE"
2	99	25.345727162729	"27.4.aE"
3	99	27.149037475213	"27.4.aE"
4	99	28.024692610697	"27.4.aE"
5	99	28.470181896646	"27.4.aE"
6	99	28.749277144595	"27.4.aE"
7	99	28.868637307029	"27.4.aE"
8	99	28.868971322396	"27.4.aE"
9	99	28.974687577989	"27.4.aE"
10	99	29.008586724583	"27.4.aE"
11	99	28.94534881783	"27.4.aE"
12	99	28.945869939851	"27.4.aE"
13	99	28.994986486134	"27.4.aE"
14	99	28.980880331642	"27.4.aE"
15	99	28.970216287536	"27.4.aE"
1	100	21.995457459434	"27.4.aE"
2	100	25.831058233983	"27.4.aE"
3	100	27.393597705286	"27.4.aE"
4	100	28.193146763897	"27.4.aE"
5	100	28.72473091546	"27.4.aE"
6	100	29.12110637822	"27.4.aE"
7	100	29.247990126256	"27.4.aE"
8	100	29.451303364995	"27.4.aE"
9	100	29.324885586552	"27.4.aE"
10	100	29.362790028435	"27.4.aE"
11	100	29.411360694691	"27.4.aE"
12	100	29.721721815819	"27.4.aE"
13	100	29.49792180934	"27.4.aE"
14	100	29.656830557194	"27.4.aE"
15	100	29.405998090251	"27.4.aE"
1	101	21.154831760477	"27.4.aE"
2	101	24.864050847575	"27.4.aE"
3	101	26.719199287378	"27.4.aE"
4	101	27.605481143161	"27.4.aE"
5	101	28.117582348573	"27.4.aE"
6	101	28.441208231233	"27.4.aE"
7	101	28.548514493781	"27.4.aE"
8	101	28.625184788273	"27.4.aE"
9	101	28.677852165183	"27.4.aE"
10	101	28.699250087726	"27.4.aE"
11	101	28.68623727782	"27.4.aE"
12	101	28.698728176539	"27.4.aE"
13	101	28.741610666398	"27.4.aE"
14	101	28.752570060542	"27.4.aE"
15	101	28.719448957179	"27.4.aE"
1	102	21.005815216557	"27.4.aE"
2	102	24.90946603637	"27.4.aE"
3	102	26.884486586509	"27.4.aE"
4	102	27.884940451643	"27.4.aE"
5	102	28.409694052113	"27.4.aE"
6	102	28.695068458449	"27.4.aE"
7	102	28.831675783963	"27.4.aE"
8	102	28.894521887785	"27.4.aE"
9	102	28.922832436332	"27.4.aE"
10	102	28.982849727096	"27.4.aE"
11	102	28.971056840198	"27.4.aE"
12	102	28.957926191548	"27.4.aE"
13	102	28.936281231086	"27.4.aE"
14	102	29.016312692812	"27.4.aE"
15	102	29.056822010603	"27.4.aE"
1	103	21.341040745811	"27.4.aE"
2	103	25.112207518029	"27.4.aE"
3	103	26.976706755862	"27.4.aE"
4	103	27.906936788718	"27.4.aE"
5	103	28.366268053784	"27.4.aE"
6	103	28.606546639403	"27.4.aE"
7	103	28.72701005164	"27.4.aE"
8	103	28.784854989499	"27.4.aE"
9	103	28.80119660441	"27.4.aE"
10	103	28.826957721451	"27.4.aE"
11	103	28.829260026693	"27.4.aE"
12	103	28.842876619104	"27.4.aE"
13	103	28.825250980576	"27.4.aE"
14	103	28.820193859477	"27.4.aE"
15	103	28.843704344205	"27.4.aE"
1	104	21.527801520072	"27.4.aE"
2	104	25.081069982773	"27.4.aE"
3	104	26.944337818238	"27.4.aE"
4	104	27.845796763728	"27.4.aE"
5	104	28.361476430883	"27.4.aE"
6	104	28.611737660091	"27.4.aE"
7	104	28.753927284948	"27.4.aE"
8	104	28.836616204384	"27.4.aE"
9	104	28.870093855595	"27.4.aE"
10	104	28.896352226888	"27.4.aE"
11	104	28.898178336823	"27.4.aE"
12	104	28.900418782089	"27.4.aE"
13	104	28.893042212129	"27.4.aE"
14	104	28.936146723664	"27.4.aE"
15	104	28.933075440124	"27.4.aE"
1	105	21.308650003934	"27.4.aE"
2	105	25.024199742869	"27.4.aE"
3	105	26.860848057436	"27.4.aE"
4	105	27.788928189967	"27.4.aE"
5	105	28.26731643532	"27.4.aE"
6	105	28.504845873115	"27.4.aE"
7	105	28.629763063773	"27.4.aE"
8	105	28.689454248773	"27.4.aE"
9	105	28.723651733437	"27.4.aE"
10	105	28.739765733771	"27.4.aE"
11	105	28.744893178997	"27.4.aE"
12	105	28.75469932497	"27.4.aE"
13	105	28.761404578825	"27.4.aE"
14	105	28.757918952946	"27.4.aE"
15	105	28.757437928619	"27.4.aE"
1	106	21.538860456967	"27.4.aE"
2	106	25.147765266218	"27.4.aE"
3	106	27.005739462531	"27.4.aE"
4	106	27.968746404378	"27.4.aE"
5	106	28.477771386544	"27.4.aE"
6	106	28.743763147594	"27.4.aE"
7	106	28.893144746825	"27.4.aE"
8	106	28.96585228668	"27.4.aE"
9	106	29.004069257693	"27.4.aE"
10	106	29.027368314173	"27.4.aE"
11	106	29.034422156694	"27.4.aE"
12	106	29.034924389828	"27.4.aE"
13	106	29.038504852565	"27.4.aE"
14	106	29.047298275335	"27.4.aE"
15	106	29.054651954627	"27.4.aE"
1	107	21.662678063372	"27.4.aE"
2	107	25.132969665606	"27.4.aE"
3	107	26.949310555774	"27.4.aE"
4	107	27.890465038933	"27.4.aE"
5	107	28.40427983795	"27.4.aE"
6	107	28.680501204978	"27.4.aE"
7	107	28.829489824289	"27.4.aE"
8	107	28.909226518729	"27.4.aE"
9	107	28.954125850949	"27.4.aE"
10	107	28.97705505442	"27.4.aE"
11	107	28.976051278418	"27.4.aE"
12	107	28.989521645982	"27.4.aE"
13	107	28.99623232826	"27.4.aE"
14	107	28.999952711609	"27.4.aE"
15	107	28.992342208861	"27.4.aE"
1	108	21.482302447916	"27.4.aE"
2	108	25.023915762154	"27.4.aE"
3	108	26.790246501585	"27.4.aE"
4	108	27.75345455412	"27.4.aE"
5	108	28.235436429979	"27.4.aE"
6	108	28.509725738999	"27.4.aE"
7	108	28.624934397161	"27.4.aE"
8	108	28.706016010012	"27.4.aE"
9	108	28.726367909068	"27.4.aE"
10	108	28.761972492741	"27.4.aE"
11	108	28.771586073029	"27.4.aE"
12	108	28.771032965311	"27.4.aE"
13	108	28.782742307995	"27.4.aE"
14	108	28.790083631016	"27.4.aE"
15	108	28.804653902766	"27.4.aE"
1	109	21.824145188654	"27.4.aE"
2	109	25.634891515977	"27.4.aE"
3	109	27.501089351714	"27.4.aE"
4	109	28.473322654817	"27.4.aE"
5	109	29.015429903994	"27.4.aE"
6	109	29.246805594189	"27.4.aE"
7	109	29.416121310582	"27.4.aE"
8	109	29.485450211931	"27.4.aE"
9	109	29.539280347913	"27.4.aE"
10	109	29.564592521431	"27.4.aE"
11	109	29.570246548371	"27.4.aE"
12	109	29.611775077881	"27.4.aE"
13	109	29.569015165746	"27.4.aE"
14	109	29.585555575994	"27.4.aE"
15	109	29.591988503171	"27.4.aE"
1	110	21.604219744567	"27.4.aE"
2	110	24.941375717975	"27.4.aE"
3	110	26.710322656854	"27.4.aE"
4	110	27.490855447948	"27.4.aE"
5	110	28.01716373603	"27.4.aE"
6	110	28.289046205194	"27.4.aE"
7	110	28.408124218658	"27.4.aE"
8	110	28.493760814189	"27.4.aE"
9	110	28.575565068918	"27.4.aE"
10	110	28.635785030168	"27.4.aE"
11	110	28.618178017113	"27.4.aE"
12	110	28.637540802119	"27.4.aE"
13	110	28.588632598884	"27.4.aE"
14	110	28.772993577373	"27.4.aE"
15	110	28.704266423822	"27.4.aE"
1	111	21.771113487038	"27.4.aE"
2	111	25.228670832017	"27.4.aE"
3	111	26.843928719163	"27.4.aE"
4	111	27.649113637849	"27.4.aE"
5	111	28.102999126205	"27.4.aE"
6	111	28.447489402204	"27.4.aE"
7	111	28.557670081657	"27.4.aE"
8	111	28.578514038	"27.4.aE"
9	111	28.643162428096	"27.4.aE"
10	111	28.732626857004	"27.4.aE"
11	111	28.749985008953	"27.4.aE"
12	111	28.710201433434	"27.4.aE"
13	111	28.762668928426	"27.4.aE"
14	111	28.694588967822	"27.4.aE"
15	111	28.683149994071	"27.4.aE"
1	112	21.429808685792	"27.4.aE"
2	112	24.902284523693	"27.4.aE"
3	112	26.663718790131	"27.4.aE"
4	112	27.589493830949	"27.4.aE"
5	112	28.078328023636	"27.4.aE"
6	112	28.346287206897	"27.4.aE"
7	112	28.477768044737	"27.4.aE"
8	112	28.551509820392	"27.4.aE"
9	112	28.601256346469	"27.4.aE"
10	112	28.627602657649	"27.4.aE"
11	112	28.643509303709	"27.4.aE"
12	112	28.627071926523	"27.4.aE"
13	112	28.643184487459	"27.4.aE"
14	112	28.641701631743	"27.4.aE"
15	112	28.64930597875	"27.4.aE"
1	113	21.601348183837	"27.4.aE"
2	113	25.189933843582	"27.4.aE"
3	113	27.080742238609	"27.4.aE"
4	113	28.05509970934	"27.4.aE"
5	113	28.564273518068	"27.4.aE"
6	113	28.815783959606	"27.4.aE"
7	113	28.937830305753	"27.4.aE"
8	113	29.03666052322	"27.4.aE"
9	113	29.090515182861	"27.4.aE"
10	113	29.125405254044	"27.4.aE"
11	113	29.099653888937	"27.4.aE"
12	113	29.127041856638	"27.4.aE"
13	113	29.116633180616	"27.4.aE"
14	113	29.106097885822	"27.4.aE"
15	113	29.135255610707	"27.4.aE"
1	114	21.553331960785	"27.4.aE"
2	114	25.345773554427	"27.4.aE"
3	114	27.293994117152	"27.4.aE"
4	114	28.261839181027	"27.4.aE"
5	114	28.737026352367	"27.4.aE"
6	114	28.995887577329	"27.4.aE"
7	114	29.128224232796	"27.4.aE"
8	114	29.178121091536	"27.4.aE"
9	114	29.219445104577	"27.4.aE"
10	114	29.229348447997	"27.4.aE"
11	114	29.240527764992	"27.4.aE"
12	114	29.250202630979	"27.4.aE"
13	114	29.231621564907	"27.4.aE"
14	114	29.230444450759	"27.4.aE"
15	114	29.250314745252	"27.4.aE"
1	115	21.186075068229	"27.4.aE"
2	115	25.146269825582	"27.4.aE"
3	115	27.077856156226	"27.4.aE"
4	115	28.046997741768	"27.4.aE"
5	115	28.523113779162	"27.4.aE"
6	115	28.776864564672	"27.4.aE"
7	115	28.894003462122	"27.4.aE"
8	115	28.968531155598	"27.4.aE"
9	115	28.982476291415	"27.4.aE"
10	115	28.997284812329	"27.4.aE"
11	115	29.00869895695	"27.4.aE"
12	115	29.023968138533	"27.4.aE"
13	115	28.995194893777	"27.4.aE"
14	115	29.003004056069	"27.4.aE"
15	115	29.010240226681	"27.4.aE"
1	116	21.514687531014	"27.4.aE"
2	116	25.150278109237	"27.4.aE"
3	116	27.004226411096	"27.4.aE"
4	116	27.949100766703	"27.4.aE"
5	116	28.42771141224	"27.4.aE"
6	116	28.685748949434	"27.4.aE"
7	116	28.808687435952	"27.4.aE"
8	116	28.87026337226	"27.4.aE"
9	116	28.907590625431	"27.4.aE"
10	116	28.923381055905	"27.4.aE"
11	116	28.93773758924	"27.4.aE"
12	116	28.944895834634	"27.4.aE"
13	116	28.944561688753	"27.4.aE"
14	116	28.95149478772	"27.4.aE"
15	116	28.94129492892	"27.4.aE"
1	117	21.585825607914	"27.4.aE"
2	117	25.131893836814	"27.4.aE"
3	117	26.977605037949	"27.4.aE"
4	117	27.927983815359	"27.4.aE"
5	117	28.446073027356	"27.4.aE"
6	117	28.73181574582	"27.4.aE"
7	117	28.859866234868	"27.4.aE"
8	117	28.940741670551	"27.4.aE"
9	117	28.972865343511	"27.4.aE"
10	117	29.000716495612	"27.4.aE"
11	117	29.014625594193	"27.4.aE"
12	117	29.025209614706	"27.4.aE"
13	117	29.041561868885	"27.4.aE"
14	117	29.041312940535	"27.4.aE"
15	117	29.032509601486	"27.4.aE"
1	118	21.491442728977	"27.4.aE"
2	118	25.100628243095	"27.4.aE"
3	118	26.919019830742	"27.4.aE"
4	118	27.881995134693	"27.4.aE"
5	118	28.419380614462	"27.4.aE"
6	118	28.687811282359	"27.4.aE"
7	118	28.858910435979	"27.4.aE"
8	118	28.940957857017	"27.4.aE"
9	118	28.978341790266	"27.4.aE"
10	118	29.014355699884	"27.4.aE"
11	118	29.023624322457	"27.4.aE"
12	118	29.064235684902	"27.4.aE"
13	118	29.054621649202	"27.4.aE"
14	118	29.041100851459	"27.4.aE"
15	118	29.06003350134	"27.4.aE"
1	119	21.483326121436	"27.4.aE"
2	119	25.129283065327	"27.4.aE"
3	119	26.966837206355	"27.4.aE"
4	119	27.919207031685	"27.4.aE"
5	119	28.421792548364	"27.4.aE"
6	119	28.676175709955	"27.4.aE"
7	119	28.816477525433	"27.4.aE"
8	119	28.8892268782	"27.4.aE"
9	119	28.932696434456	"27.4.aE"
10	119	28.949672729192	"27.4.aE"
11	119	28.950302712771	"27.4.aE"
12	119	28.969653276796	"27.4.aE"
13	119	28.972474378238	"27.4.aE"
14	119	28.98577313274	"27.4.aE"
15	119	28.966650607937	"27.4.aE"
1	120	21.471647971879	"27.4.aE"
2	120	25.420092086904	"27.4.aE"
3	120	27.327622704504	"27.4.aE"
4	120	28.314548890594	"27.4.aE"
5	120	28.827034390243	"27.4.aE"
6	120	29.095223983174	"27.4.aE"
7	120	29.225427473901	"27.4.aE"
8	120	29.285160840073	"27.4.aE"
9	120	29.343566176346	"27.4.aE"
10	120	29.374003480666	"27.4.aE"
11	120	29.349293348849	"27.4.aE"
12	120	29.38818760424	"27.4.aE"
13	120	29.291490398954	"27.4.aE"
14	120	29.337850924284	"27.4.aE"
15	120	29.340288790798	"27.4.aE"
1	121	21.469965664326	"27.4.aE"
2	121	25.350781389534	"27.4.aE"
3	121	27.197456941424	"27.4.aE"
4	121	28.092186761473	"27.4.aE"
5	121	28.511726531217	"27.4.aE"
6	121	28.737774871891	"27.4.aE"
7	121	28.828919872988	"27.4.aE"
8	121	28.881809237328	"27.4.aE"
9	121	28.906036580749	"27.4.aE"
10	121	28.905191393103	"27.4.aE"
11	121	28.932171905122	"27.4.aE"
12	121	28.927700507666	"27.4.aE"
13	121	28.9287278465	"27.4.aE"
14	121	28.946338065748	"27.4.aE"
15	121	28.937273555303	"27.4.aE"
1	122	21.249628075048	"27.4.aE"
2	122	25.047219350278	"27.4.aE"
3	122	26.936223471235	"27.4.aE"
4	122	27.815047414728	"27.4.aE"
5	122	28.328111110099	"27.4.aE"
6	122	28.595109054058	"27.4.aE"
7	122	28.649087338719	"27.4.aE"
8	122	28.756223238797	"27.4.aE"
9	122	28.777372479236	"27.4.aE"
10	122	28.787620843739	"27.4.aE"
11	122	28.789857446879	"27.4.aE"
12	122	28.818476767349	"27.4.aE"
13	122	28.775686505303	"27.4.aE"
14	122	28.776886509833	"27.4.aE"
15	122	28.88709440817	"27.4.aE"
1	123	21.938630514174	"27.4.aE"
2	123	25.26347514403	"27.4.aE"
3	123	27.089679971167	"27.4.aE"
4	123	27.894387574903	"27.4.aE"
